CVE ESTADO,CVE MUNICIPIO,Emisiones de Amoniaco,,,,,,,,,,,,,
,,Aplicacion_de_fertilizantes,Combustion_Comercial,Combustion_Domestica,Combustion_industrial,Emisiones_domesticas_de_amoniaco,Emisiones_Ganaderas,Incendios_Forestales,Ladrilleras,Quemas_Agricolas,Rellenos_Sanitarios,Cruces_front,Maquinara_agricola,Terminales_autobuses,
30,176,30176,40.49967671,0,0.668610387,0.000614065,6.723383535,4.87742,0,0,4.634416823,0,0,0.00146804,0
30,177,30177,13.04617163,0,2.858580754,0.000383791,15.0981311,10.88859,0,0,0.655842317,0,0,0.000584907,0
30,178,30178,37.06695488,0,0.418192895,0.009113279,19.4999247,30.03683,0,0,4.16100413,0,0,0.004346752,0
30,179,30179,61.16702375,0,1.260259136,0.002413961,5.583382496,107.66974,0,0,2.042105587,0,0,0.00066193,0
30,180,30180,154.9821341,0,4.278259707,0.000460549,58.14113517,9.21976,0,0,1.144833871,0,0,0.001985002,0
30,181,30181,62.60898246,0,3.513780229,0.005486902,54.63366047,43.67088,0,0,6.34625226,0,0,0.002508921,0
30,182,30182,2.46001469,0.000125295,1.730435742,0.001304889,24.61131574,4.60109,0,0,0.264320872,0,0,0.00011961,0
30,183,30183,184.2367231,0,7.401358131,0.017968683,77.62340084,2.95321,0,0,0.251235236,0,0,0.002901742,0
30,184,30184,4.970973712,0,2.808243329,0.00028719,33.72085814,7.43197,0,0,0.15322591,0,0,0.000231597,0
30,185,30185,1.173205348,0.000112766,0.961130755,0.000614065,7.265571516,0.48044,0,0,0.014500685,0,0,0,0
30,186,30186,34.53158989,0,0.870717233,0.003748168,9.797106929,2433.8178,0,0,0.332460012,0,0,0.000283121,0
30,187,30187,4.795670832,0,1.508595435,7.67582E-05,10.12902817,2.67053,0,0,0.214811109,0,0,0.000183227,0
30,188,30188,264.5866864,0,4.769764765,0.001668837,26.3215396,27.32872,0,0,3.29938014,0,0,0.209148573,0
30,189,30189,124.6219033,0,8.899172842,0.053044113,271.5370828,308.13086,0,0,2.613066189,0,0,0.004770473,0
30,190,30190,9.226599927,0,0.258676504,0.000537307,2.93674743,3.6667,0,0,1.174211405,0,0,0.000317272,0
30,191,30191,62.9377575,0,1.002660335,0.015401883,35.69732865,4.0736,0,0,13.40940452,0,0,0.002286459,0
30,192,30192,22.4612458,0,2.231590776,0.010292248,26.52167547,18.12688,0,0,0.224481183,0,0,0.000514784,0
30,193,30193,9.398567966,0.024425508,4.183421522,0.421103826,595.381792,8.83475,0.333390341,0,3.709668826,0,0,0.000479755,0
30,194,30194,10.72053076,0,1.744926135,0.011579504,21.14274441,10.61385,0.00581579,0,0.6348388,0,0,0.000543372,0
30,195,30195,5.868738533,0,2.076242462,0.00498279,30.64847585,6.80472,0,0,0.967518613,0,0,0.0003378,0
30,196,30196,48.83285312,0.000308539,1.604666544,0.003805083,23.20836132,36.91471,0,0,7.696396922,0,0,0.001433744,0
30,197,30197,83.8140271,0,3.594123155,0.002302745,17.54741877,9.85519,0,0,0.265488,0,0,0.000638802,0
30,198,30198,18.50644292,0,2.95873817,0.000517464,19.61619994,5.62884,0.023263161,0,0.293122116,0,0,0.000459513,0
30,199,30199,5.787901204,0.000222399,2.628548535,0.002743451,16.26386427,2.41553,0,0,0.275765222,0,0,0.000262367,0
30,200,30200,207.016683,0,3.470492865,0.000991365,21.15373958,49.63922,0,0,6.758092324,0,0,0.002223697,0
30,201,30201,337.096969,0,15.28417927,0.002296254,178.3194593,15.59783,0,0,1.581099978,0,0,0.003721847,0
30,202,30202,36.54060316,0,6.020423003,0.000307033,59.73081299,9.56625,0,0,1.036971893,0,0,0.001377225,0
30,203,30203,30.29479955,0,5.262018361,0.004445483,42.21463995,1.72004,0,0,0.286590236,0,0,0.000436117,0
30,204,30204,11.81746754,0,1.736366881,0.006631784,58.96065384,5650.88147,0,0.005112001,0.46475385,0,0,0.000620133,0
30,205,30205,89.78159304,0,2.802266225,0.013834994,51.40662041,4.82286,0,0,16.95750179,0,0,0.08787361,0
30,206,30206,0.653656568,0.001053262,0.350794736,0.00547392,35.15686028,1.85338,0,0,0.029347573,0,0,0,0
30,207,30207,207.2701058,0,6.32484292,0.032331171,63.3095112,50.77823,0,0.005112001,24.58920793,0,0,0.00637257,0
30,208,30208,58.5084936,0,0.479938675,0.01864181,32.05986142,5.98994,0,0,6.398200313,0,0,0.0018483,0
30,209,30209,15.22886143,0,6.180992616,0.001304889,30.44895688,18.93226,0,0.005112001,2.921497858,0,0,0.000711746,0
30,210,30210,79.52966666,0,8.893666951,0.000537307,65.99853898,26.31878,0,0,0.881113457,0,0,0.004338562,0
30,211,30211,204.9380383,0,2.689255581,0.008599939,40.0142509,11.58551,0,0,0.566729373,0,0,0.003410466,0
30,212,30212,26.98071611,0,4.918017319,0.001304889,31.3928912,10.5388,0,0,1.764503883,0,0,0.001264319,0
31,001,31001,0.289913766,0,2.01518846,0.000203926,21.4485801,1766.74458,0.644688014,0,0.149356141,0,0,0,0
31,002,31002,0.138129852,0.000464375,3.493614924,0.028936053,41.09273492,1835.51145,0,0,0.063109304,0,0,0,0
31,003,31003,5.352843744,0,3.433033045,0.03996317,21.2099746,14.91622,0,0,0.594576622,0,0,0,0
31,004,31004,0.018683931,0,1.045922661,0.037277864,10.97776334,1286.42043,0,0,0.0060395,0,0,0,0
31,005,31005,0.106535064,0,0.466223158,0.001901756,3.632927478,7.84302,0,0,0.056958733,0,0,0,0
31,006,31006,0.29880026,0,2.181207326,0.001903308,17.50769609,51.86125,0,0,0.14976385,0,0,0.000617188,0
31,007,31007,0.031599939,0,1.727740629,0.009307865,17.07856414,106.39368,0,0,0.016126159,0,0,0,0
31,008,31008,0.902041182,0,1.570693171,0.006661579,6.987681636,17.26836,0,0,0.49273526,0,0,0.000200803,0
31,009,31009,0.211565766,0,1.266455101,0.000679753,11.39290968,4.2105,0,0,0.184835523,0,0,0,0
31,010,31010,0.846912161,0,0.859497386,0.009176665,8.187870779,524.42519,0,0,0.468193148,0,0,0,0
31,011,31011,0.00366563,0,1.036075486,0.00463643,12.06613219,1.94898,0,0,0.052737278,0,0,0,0
31,012,31012,0.447724459,0,1.302102846,0.007135853,6.534743991,30.15794,0,0,0.231708278,0,0,0.000520659,0
31,013,31013,0.005310912,0.000280348,0.913396817,0.023113179,15.33465095,153.80805,0,0,0.005688123,0,0,0,0
31,014,31014,0.490038706,0,0.531301784,0.000883679,3.204800617,1.30803,0,0,0.319128569,0,0,0,0
31,015,31015,0.10673393,0,1.689631971,0.00414494,15.95179398,34.66789,0,0,0.044858907,0,0,0,0
31,016,31016,0.706600533,0,1.002404954,0.021886492,5.897492762,6.11792,0,0,0.532309036,0,0,0,0
31,017,31017,2.400241951,0,1.682244286,0.000339876,12.47777204,2.23283,0,0,1.569006568,0,0,0,0
31,018,31018,1.461005519,0,1.151512092,0.006993692,10.54612618,9.6083,0,0,0.681095937,0,0,0,0
31,019,31019,5.687508572,0,11.45478148,0.011926311,143.2317633,14.3342,0.77931591,0,3.366334004,0,0,0.000204333,0
31,020,31020,0.003992469,0,0.764007258,0.003314266,8.470173627,2158.02335,0,0,0.007063525,0,0,0,0
31,021,31021,1.546137898,0,2.430996388,0.001495456,24.21005644,3.62471,0,0,0.687933761,0,0,0,0
31,022,31022,2.975850166,0,1.440920712,0.009715809,15.08025703,2.92806,0,0,1.953660241,0,0,0,0
31,023,31023,0.275553471,0,0.972997471,0.002987807,11.82831633,1102.9751,0,0,0.124193584,0,0,0,0
31,024,31024,1.20565254,0,1.096765572,0.046357598,9.082399756,114.96237,0,0,0.709502412,0,0,0,0
31,025,31025,4.417676726,0,1.572230211,0.026235358,9.656094113,22.6489,0,0,0.728652601,0,0,0,0
31,026,31026,0.026852557,0,0.649959155,0.002409769,5.250171773,16.92818,0,0,0.01843266,0,0,0,0
31,027,31027,0.189371154,0,1.394058131,0.004618718,14.79373958,6.02949,0,0,0.147791738,0,0,0,0
31,028,31028,0.021307013,0,0.205477703,0.002542614,3.768949606,4.86042,0,0,0.013661766,0,0,0.000108403,0
31,029,31029,0.585222718,0,1.370376001,0.002581508,13.01791727,20.07822,0,0,0.401344171,0,0,0.000678158,0
31,030,31030,0.562991477,0,1.336907796,0.010736991,10.57767341,2.08895,0,0,0.290735977,0,0,0,0
31,031,31031,0.327800197,0,0.820078192,0.002513533,6.642712947,5.01081,0,0,0.213201292,0,0,0,0
31,032,31032,2.258611609,0,5.375944794,0.046608317,45.51137594,18.91994,0,0,1.06021748,0,0,0.000244082,0
31,033,31033,0.999378724,0,5.892522304,0.027247916,59.02742842,5.64991,0,0,0.46652479,0,0,0,0
31,034,31034,0.206892539,0,1.935427895,0.002408217,20.21301383,40.32184,0,0,0.096895794,0,0,0,0
31,035,31035,0.254715784,0,1.686177028,0.00322392,16.55936124,59.03307,0,0,0.136270558,0,0,0,0
31,036,31036,0.237442073,0,2.243066059,0.007315492,22.78250148,4.36817,0,0,0.116652596,0,0,0,0
31,037,31037,0.321930856,0,1.839963863,0.015209386,14.67918667,4.63352,0,0,0.158922154,0,0,0,0
31,038,31038,0.590909668,0.000737675,6.334589942,0.026259328,80.53634182,975.68936,0,0,0.059883187,0,0,0,0
31,039,31039,0.003842872,0,0.706838092,0.015506745,6.883780951,9.99515,0.008529826,0,0.010201338,0,0,0,0
31,040,31040,1.006891257,0,5.738823591,0.072148715,52.46692235,37.6665,0,0,0.595022648,0,0,0.000122908,0
31,041,31041,0.011152814,0.002073635,5.868917452,0.125146026,154.6615649,1888.81838,0,0,0.001513346,0,0,0,0
31,042,31042,0.311911958,0,1.836156818,0.001087605,12.81220683,13.31914,0,0,0.134458708,0,0,0,0
31,043,31043,0.835585453,0,1.129639033,0.003394107,6.671536355,1.57685,0,0,0.530837341,0,0,0,0
31,044,31044,0.829670749,0,2.14059475,0.00115558,25.48592788,812.07449,0,0,0.194478842,0,0,0,0
31,045,31045,0.118843961,0,0.860987538,0.0006782,5.420652134,1.7856,0,0,0.077520801,0,0,0,0
31,046,31046,1.114961207,0,1.125950992,0.022179711,6.892756802,10.3799,0,0,0.740581541,0,0,0,0
31,047,31047,3.398676509,0,1.727528352,0.033374317,11.8783241,12.19162,0,0,1.20227419,0,0,0,0
31,048,31048,0.956814359,0,5.759142715,0.003261261,73.81846952,550.7417,0,0,0.690252374,0,0,0,0
31,049,31049,0.915382049,0,1.219841415,0.043232288,15.92883428,2.19697,0,0,0.541160027,0,0,0,0
31,050,31050,0.245208791,0.04303967,26.06521273,1.69532175,868.220173,709.86981,0.179084817,0,0.041776679,0,0,0.315663989,0.007301672
31,051,31051,0.023884296,0,0.548362359,0.001051816,5.556694587,1129.68202,0,0,0.008845891,0,0,0,0
31,052,31052,0.799635041,0,6.775385459,0.033177553,75.12500395,713.43252,0.10856142,0,0.084310156,0,0,0,0
31,053,31053,3.611963416,0,3.554284284,0.015088963,26.35085854,375.84114,0,0,5.8169865,0,0,0,0
31,054,31054,0.057269555,0,0.839275966,0.001933942,5.989639177,101.71154,0.019385968,0,0.033662481,0,0,0,0
31,055,31055,1.553626016,0,2.392626991,0.00311034,19.09401662,0.48536,0,0,3.797296497,0,0,0,0
31,056,31056,11.29012036,0,7.515487871,0.036768424,59.66578779,20.76017,1.138496579,0,5.528765034,0,0,0.000179357,0
31,057,31057,0.15741727,0,2.326795334,0.003330789,14.27658378,77.60046,0,0,0.22250787,0,0,0.000676569,0
31,058,31058,8.859199811,0,6.966081774,0.040983948,51.99046577,24.22883,0,0.005112001,4.059973827,0,0,0.000238543,0
31,059,31059,0.012051146,0,1.652852865,0.025492895,70.43919754,107.58973,0,0,0.155481818,0,0,0,0
31,060,31060,0.291600466,0,0.394568102,0.000747728,2.947821217,1.51645,0,0,0.147946924,0,0,0,0
31,061,31061,0.009232267,0,0.340842119,0.023297209,4.996195091,10.43142,0,0,0.056859893,0,0,0.000133265,0
31,062,31062,3.196909102,0,1.452028862,0.001223555,11.13991905,55.52901,0.228553489,0,1.892535123,0,0,0,0
31,063,31063,1.386383804,5.63828E-05,1.481461567,0.001357953,11.76405908,762.41558,0,0,0.052446463,0,0,0,0
31,064,31064,0.05007148,0,0.531467119,0.000474274,3.271588185,1.05897,0,0,0.019867872,0,0,0,0
31,065,31065,0.008892599,0,0.18043379,0.000543802,2.646937681,26.26789,3.857802512,0,0.038856281,0,0,0.000250491,0
31,066,31066,1.841493283,0,1.323140298,0.001563432,9.113961603,135.53312,0,0,2.294576971,0,0,0,0
31,067,31067,0.211061962,0,2.446570585,0.021250317,24.19828605,756.78089,2.520175829,0,0.092376582,0,0,0,0
31,068,31068,0.187104867,0,0.651874278,0.001359506,5.482479167,61.57833,0,0,3.416598409,0,0,0,0
31,069,31069,1.525518416,0,2.823838555,0.006525628,23.98291609,1105.56897,0,0,1.043292388,0,0,0,0
31,070,31070,0.288877241,0,1.110916038,0.003157498,7.780696361,70.33195,0,0,0.378935593,0,0,0.000353098,0
31,071,31071,0.170447907,0,0.568046073,0.000475827,2.767870835,13.80128,0,0,0.089898305,0,0,0,0
31,072,31072,0.101181319,0,0.56024006,0.001595619,2.716632336,1.77662,0,0,0.063775732,0,0,0,0
31,073,31073,1.543370464,0,1.647798124,0.045605212,8.037337929,5.99142,0,0,1.044416985,0,0,0,0
31,074,31074,0.086386591,0,0.984667732,0.001935495,9.135762152,12.4511,0,0,0.040999181,0,0,0,0
31,075,31075,1.208000009,0,1.955561203,0.071440482,23.86798262,9.62229,0,0,0.739984533,0,0,0,0
31,076,31076,0.528773051,0,5.099434286,0.022334817,49.85496178,498.30595,0,0,0.490446216,0,0,0,0
31,077,31077,0.087030952,0,0.914752719,0.005606161,7.131772022,22.06759,0,0,0.045816897,0,0,0,0
31,078,31078,0.067920201,0,1.148437878,0.004400318,10.35649745,10.34057,0,0,0.036237,0,0,0,0
31,079,31079,10.19877881,0,10.86093019,0.086912272,75.41505112,92.39237,2.05981682,0,16.88248426,0,0,0.000423138,0
31,080,31080,0.327617982,0,2.538476815,0.074819399,28.22236677,23.76905,3.492209436,0,0.157089478,0,0,0,0
31,081,31081,0.782318024,0,0.982216928,0.007815606,5.72977654,1.5844,0,0,0.524950564,0,0,0,0
31,082,31082,0.159927407,0,0.645227827,0.001016524,6.27599726,14.63512,0,0,0.032766023,0,0,0,0
31,083,31083,0.008108666,0,0.17709399,0.000611778,2.430705358,0.6362,0,0,0.275057686,0,0,0,0
31,084,31084,0.61147969,0,2.188819034,0.018975038,20.65882252,5.00397,0,0,0.383466599,0,0,0.000117945,0
31,085,31085,2.439331859,0,5.232051722,0.064810998,41.88936019,23.36071,0,0,1.175613721,0,0,0.000542517,0
31,086,31086,0.091271639,0,0.719055742,0.002990913,6.603718107,11.0076,0,0,0.042706901,0,0,0,0
31,087,31087,0.099303916,0,1.513958157,0.0013564,15.06162347,122.56153,0,0,0.034918029,0,0,0,0
31,088,31088,0.093809752,0,0.639820816,0.001087605,3.50598653,6.92675,0,0,0.048107741,0,0,0,0
31,089,31089,4.58453628,0,7.646001447,0.084944282,69.8874663,39.25001,0.007754387,0.005112001,2.059601426,0,0,0,0
31,090,31090,0.103216037,4.07209E-05,2.275337641,0.000339876,20.7891436,36.83287,0,0,0.049579436,0,0,0,0
31,091,31091,1.734294882,0,3.329472896,0.018208063,26.2133758,3.66224,0,0,1.152947494,0,0,0,0
31,092,31092,2.546597278,0,2.558468387,0.0115558,27.09281817,3.26034,0,0,1.711399929,0,0,0,0
31,093,31093,0.123853179,0.000442449,2.758893265,0.036201057,29.70373946,529.01457,1.616789724,0,0.037111014,0,0,0,0
31,094,31094,2.449152282,0,1.690664181,0.016108592,12.9342521,7.19941,0,0,1.8093509,0,0,0,0
31,095,31095,0.057890144,9.86699E-05,1.115205237,0.014556644,13.28765592,50.59661,0,0,0.031670986,0,0,0,0
31,096,31096,9.95094582,0,19.83205005,0.055271262,157.3956346,355.95505,0.201316424,0,28.68102567,0,0,0.003545669,0
31,097,31097,0.580739385,0,1.220386154,0.001901756,9.357748783,10.64831,0,0,0.317230322,0,0,0.000271279,0
31,098,31098,3.971519759,0,4.585569524,0.031247454,28.46859596,45.07964,1.077706765,0,2.786278656,0,0,0.000280589,0
31,099,31099,1.067179842,0,1.385102057,0.010128319,11.03599408,0.89615,0,0,0.711119888,0,0,0,0
31,100,31100,0.135694458,4.69857E-05,0.799117728,0.000135951,8.684675627,356.48395,0,0,0.003214125,0,0,0,0
31,101,31101,0.399304449,0.001699316,6.205377722,0.418758918,112.9679283,953.26513,0,0,0.110679903,0,0,0,0
31,102,31102,5.828731169,0,16.14064535,0.134729343,182.6907019,62.61502,0,0,2.880334744,0,0,0.000227861,0
31,103,31103,0.060837627,0,0.962975179,0.002579956,11.13299063,25.22262,0,0,0.029711563,0,0,0,0
31,104,31104,6.002511367,0,5.208064785,0.006116224,52.03132132,18.05259,0.899508911,0,4.27369391,0,0,0.00014993,0
31,105,31105,0.015160759,0,0.53454587,0.001222003,6.55301324,3.34902,0,0,0.012118114,0,0,0,0
31,106,31106,0.181191194,0,0.556867384,0.000407852,5.102101812,6.00426,0,0,0.097977396,0,0,0,0
32,001,32001,16.68448631,0,0.360475287,0.001936202,7.373197231,22.67121,0.230371825,0.024673664,0.473585741,0,0,0.001503105,0
32,002,32002,8.322088007,0,0.441944943,0.000627745,8.560817055,26.21995,0,0.037010497,0.351154968,0,0,0.000904761,0
32,003,32003,12.78090432,0,0.239368563,0.000342406,3.378593421,19.90702,0,0,0.359985312,0,0,0.001137882,0
32,004,32004,10.3852965,0,0.266470094,0.001665941,5.46651915,23.47872,0.600865714,0.037010497,0.246772408,0,0,0.001090418,0
32,005,32005,70.0600182,0,0.156695624,0.061038899,55.32457964,40.46213,0,0.006168416,0.999727471,0,0,0.00825821,0
32,006,32006,56.16738809,0,0.157769471,0.001049173,17.01536667,30.20114,0,0,0.704320267,0,0,0.006208577,0
32,007,32007,9.858099426,0,0.585002673,0.001027219,16.71375387,157.83113,0,0,0.058879862,0,0,0.000933324,0
32,008,32008,35.67744697,0,0.299859851,0.001859098,18.09164321,87.64273,0,0.067852577,0.237117365,0,0,0.003024246,0
32,009,32009,96.75732191,0,0.551535102,0.001141354,16.89307775,110.76164,0.443451366,0,2.046300786,0,0,0.005831383,0
32,010,32010,685.2703304,0,2.526003268,0.175711459,313.0621359,318.16438,3.013036748,0.012336832,13.55743045,0,0,0.069502377,0
32,011,32011,13.21417162,0,0.121189357,0.000798948,3.540944664,17.48077,0,0,0.178277063,0,0,0.000789251,0
32,012,32012,27.37910915,0,0.319621385,0.000399474,24.71107525,113.71545,0.122945172,0,0.362268402,0,0,0.002017441,0
32,013,32013,39.46156026,0,0.067889899,0.002123042,7.71160747,24.36528,0,0,0.452931047,0,0,0.00546511,0
32,014,32014,144.6849365,0,0.805498121,0.001551805,40.56982209,206.88762,0,0.006168416,1.574536991,0,0,0.021186281,0
32,015,32015,9.225038326,0,0.098092551,0.000114135,1.990166964,21.34834,0,0,1.016246921,0,0,0.008725133,0
32,016,32016,58.91942178,0,0.578770895,0.002702218,35.58736261,218.13253,0,0.012336832,0.498914621,0,0,0.006749166,0
32,017,32017,97.34945169,0.003440689,0.468660091,0.081631507,231.570263,71.36454,0.637291128,0.431789126,1.133662474,0,0,0.063985019,0
32,018,32018,11.61733672,0,0.252733992,0.000342406,5.414381021,21.84281,0.345430404,0,0.634017623,0,0,0.001628906,0
32,019,32019,39.04084496,0,1.179490719,0.007942328,32.0123107,103.82786,1.645345779,0.018505248,1.203695112,0,0,0.008824594,0
32,020,32020,119.424146,0,0.989290831,0.04761562,72.69389699,145.20295,0,0.191220899,7.191623321,0,0,0.013055319,0
32,021,32021,33.56345007,0,0.700069472,0.000627745,10.17550075,87.05255,74.47421427,0,0.711538375,0,0,0.001625546,0
32,022,32022,108.4032357,0,0.171338413,0.006683799,30.49933621,126.8104,0,0.104863074,1.25120171,0,0,0.016431034,0
32,023,32023,15.95243641,0,0.463829836,0.002282708,14.53388541,42.64674,0,0.006168416,0.45192571,0,0,0.001675379,0
32,024,32024,85.01024271,0,0.567248699,0.013424002,72.94497938,373.47003,0,0.049347329,1.547410148,0,0,0.010629317,0
32,025,32025,33.87050972,0,0.122223141,0.003079474,17.03805632,169.2352,0,0,0.938543193,0,0,0.003202577,0
32,026,32026,32.83057627,0,2.629152399,0.000990187,38.13319956,358.57415,0,0,0.127987104,0,0,0.002964206,0
32,027,32027,2.390140326,0,0.523168476,5.70677E-05,4.593958155,45.20212,0,0,0.011463396,0,0,0.000236061,0
32,028,32028,5.970526893,0,0.372757849,0.000228271,4.158023655,19.70945,0.109134736,0,0.238299291,0,0,0.000730446,0
32,029,32029,164.3244581,0,0.165057961,0.031936767,33.04269526,359.18174,0,0.049347329,2.533648776,0,0,0.024461088,0
32,030,32030,6.000132377,0,0.06682585,0.000913083,2.840912176,11.9939,0,0.006168416,0.268168989,0,0,0.000568731,0
32,031,32031,48.95655546,0,0.470089657,0.002054437,14.74194254,126.57608,26.13597414,0,3.143322797,0,0,0.003130331,0
32,032,32032,30.0665533,0.000184494,0.018842887,0.031257396,15.10222322,33.00595,0.015875731,0,0.355114807,0,0,0.004255822,0
32,033,32033,6.980829285,0,0.307182377,0.000513609,4.861996273,41.549,1.67623324,0,0.28246395,0,0,0.001260743,0
32,034,32034,30.79144199,0,0.827410616,0.01118117,35.90807978,91.86944,2.996232478,0.308420804,1.282120719,0,0,0.007152932,0
32,035,32035,37.02317674,0,0.271611999,0.000228271,26.485658,208.94942,0,0.006168416,0.606265085,0,0,0.003818773,0
32,036,32036,104.3379114,0,0.70505116,0.013646644,70.42756862,281.80524,1.540612186,0,1.37538538,0,0,0.010839073,0
32,037,32037,88.30573802,0,0.142072678,0.004897704,31.76784034,35.3725,0,0.006168416,0.828240469,0,0,0.01169595,0
32,038,32038,341.8069215,0,5.181420713,0.004750637,174.6149472,730.02202,0,0.006168416,2.231220357,0,0,0.04056384,0
32,039,32039,217.8066268,0,0.70201602,0.038481116,96.50132918,324.61298,0.079011696,0.012336832,2.361081888,0,0,0.044230393,0
32,040,32040,95.87914951,0,1.074991993,0.001597896,37.54215442,152.67688,5.046355838,0,1.077286022,0,0,0.013578558,0
32,041,32041,6.715636992,0,0.293780556,0.000171203,3.782875403,88.20797,0,0,0.028285817,0,0,0.000595613,0
32,042,32042,461.5812358,0,1.331945971,0.011329356,107.4427804,399.21637,0.586999055,0.006168416,7.755709137,0,0,0.069103112,0
32,043,32043,0.456805512,0,0.092890254,0.000399474,2.999641264,10.58782,0,0,0.054702296,0,0,0,0
32,044,32044,17.67239559,0,0.96725765,0.027367526,20.48376311,38.64658,0,0.012336832,0.666360757,0,0,0.001982578,0
32,045,32045,22.81351177,0,0.637344899,0.001665941,12.35734811,49.21261,1.780593078,0,0.757348385,0,0,0.001761764,0
32,046,32046,26.79729245,0,0.534981597,0.001027219,9.392090845,53.24272,0,0,2.460188563,0,0,0.002166974,0
32,047,32047,16.89482618,0,0.305037844,0.004772591,6.515693394,35.88539,1.350482276,0,0.526371457,0,0,0.00178033,0
32,048,32048,29.01308648,0,1.211827071,0.010141056,38.8383813,62.4901,0.844420555,0.197389315,1.302769503,0,0,0.002361242,0
32,049,32049,251.3559712,0,2.709982024,0.00653865,67.27707861,197.82461,11.13056648,0.018505248,6.465219918,0,0,0.011729132,0
32,050,32050,35.93114116,4.13314E-05,0.071061623,0.000752857,13.16456355,8.41848,0,0,0.303287583,0,0,0.005168984,0
32,051,32051,262.2974622,0,1.123029028,0.007312799,61.07697996,114.82886,0.385768471,0.006168416,3.072771726,0,0,0.034233912,0
32,052,32052,56.92763137,0,0.542185947,0.01060025,29.69286694,213.43345,0,0.018505248,1.27651568,0,0,0.004361251,0
