CVE ESTADO,CVE MUNICIPIO,Suma de   SO2,,,,,,,,,,,,,,,,,
,,Asados_al_carbon,Combustion_Agricola,Combustion_Comercial,Combustion_Domestica,Combustion_industrial,Incendios_Forestales,Ladrilleras,Quema_de_Residuos,Quemas_Agricolas,Rellenos_Sanitarios,Cruces_front,Embarcaciones_marinas,Equipo_basico_eropouertos,Locomotoras_patio,Locomotoras_arrastre,Maquinara_agricola,Terminales_autobuses,
30,075,30075,0,0,0.002818601,1.544932675,0.00051181,0,0,0.08515475,0.505722201,0,0,0,0,0,0,0.044263145,0
30,076,30076,0,0,0.000296695,2.541254313,1.78074E-05,0,0,0,0.121715486,0,0,0,0,0,0,0.07774591,0
30,077,30077,0,0,0.010999963,2.055007718,0.003463731,0,0,0.080369639,3.231844926,0,0,0,0,0,0.574756901,0.341980848,0
30,078,30078,0,0,0.001127441,2.467555655,0.000480799,0,0,0.112116615,0.200249269,0,0,0,0,0,0,0.110404973,0
30,079,30079,0,0,0.001275788,1.674903052,0.000534221,0,0,0.00253528,0.020763678,0,0,0,0,0,0,0.032861375,0
30,080,30080,0,0,0.002566411,2.845428311,0.000617148,0,0,0.002761597,0.116473078,0,0,0,0,0,0,0.191156673,0
30,081,30081,0,0,0.00513465,1.178292145,0.001139671,0,0,0.005663994,0.26733331,0,0,0,0,0,0,0.007948002,0
30,082,30082,0,0,0.00387821,0.441572387,0.001203001,0,0,0.001810528,0.046547758,0,0,0,0,0,0.171935825,0.031156168,0
30,083,30083,0,0,0.001809839,9.725404856,0.000498606,0,0,0.649281646,0.990295721,0,0,0,0,0,0,0.561027782,0
30,084,30084,0,0,0.000415373,0.266719644,0.000124652,0,0,0,4.652102475,0,0,0,0,0,0,0.130603302,0
30,085,30085,0,0,0.016861419,2.544016515,0.032226876,0.007134036,0,0.003066611,10.36762687,0,0,0,0,0,0.196498086,0.221416884,0
30,086,30086,0,0,0.006104497,4.569481228,0.012395388,0.014268072,0,0.018032503,0.728439615,0,0,0,0,0,0,30.49639346,0
30,087,30087,0,0,0.232734485,3.10722735,0.042929032,0,0.54771438,0.013382605,0.700039391,0,0,0,0,0,0.395452398,0.042832505,0.011770508
30,088,30088,0,0,0.0033304,0.61015964,0.000427377,0,0,0.002202108,0.160789082,0,0,0,0,0,0,0.054046413,0
30,089,30089,0,0,0.013477408,2.167226409,0.004723955,0,0,0.047569083,0.807046866,0,0,0,0,0,0.307028259,0.198685598,0
30,090,30090,0,0,0.002454245,0.805334036,0.000240096,0,0,0.0099014,1.498589411,0,0,0,0,0,0,0.077254579,0
30,091,30091,0,0,0.003983129,3.179628001,0.00151893,0,0,0.054086947,1.073735084,0,0,0,0,0,0.717218014,0.273165602,0
30,092,30092,0,0,0.00934791,2.583118703,0.00297632,0,0,0.011954199,0.266254761,0,0,0,0,0,0,0.096040765,0
30,093,30093,0,0,0.001842778,0.714975464,0.000534221,0,0,0.001460798,1.005588414,0,0,0,0,0,0.176848277,0.310389697,0
30,094,30094,0,0,0.007773406,2.96989139,0.001869517,0,0,0.192429629,2.041332722,0,0,0,0,0,1.220744359,0.243700191,0
30,095,30095,0,0,0.002225212,2.076810366,0.000356147,0,0,0.027647756,0.11502806,0,0,0,0,0,0,0.187755795,0
30,096,30096,0,0,0.000237356,0.19441095,1.78074E-05,0,0,0.000131151,0.029863714,0,0,0,0,0,0,0.009768817,0
30,097,30097,0,0,0.007654728,0.15650161,0.005914442,0,0,0.019599305,4.61026582,0,0,0,0,0,0,0.088078313,0
30,098,30098,0,0,0.000385703,0.491369175,0,0,0,9.381491841,0.007663599,0,0,0,0,0,0,0.009450897,0
30,099,30099,0,0,0.003065712,1.24208466,0.00181114,4.075999452,1.095428759,0.002696088,0.085835393,0,0,0,0,0,0.616512745,0.047572404,0
30,100,30100,0,0,0.001993551,1.633454179,0.001148073,0,0,0.102510418,9.534670112,0,0,0,0,0,0.417558433,0.318440311,0
30,101,30101,0,0,0.005059263,2.211727355,0.000302725,0,0,0.037932839,8.272339929,0,0,0,0,0,0,0.181069936,0
30,102,30102,0,0,0.037175869,3.379795937,0.008284842,0,0,0.050934779,0.633179271,0,0,0,0,0,0,7.177057755,0
30,103,30103,0,0,0.001453805,2.057848237,0.000209085,0,0,0.010388662,0.104736405,0,0,0,0,0,0,0.073234335,0
30,104,30104,0,0,0.001772752,3.229125028,0.000195881,0.379971827,0,0.016548779,0.405827902,0,0,0,0,0,0,0.174104596,0
30,105,30105,0,0,0.009582446,1.504779639,0.004013859,0,0.018257146,0.067817791,4.456166382,0,0,0,0,0,0.908803648,0.226561409,0
30,106,30106,0,0,0.00056372,0.487093116,0.001914775,0,0,0.000502205,0.042913832,0,0,0,0,0,0,0.016849764,0
30,107,30107,0,0,0.000148347,0.479140861,1.78074E-05,0,0,0.016685319,0.024113804,0,0,0,0,0,0,0.02089602,0
30,108,30108,0,0,0.067688587,7.510825441,0.024348027,0,0,0.313214307,2.142223092,0,0,0,1.466,0,0,0.803788664,0
30,109,30109,0,0,0.017393738,5.625451445,0.006307887,0,0,0.049779511,0.545893477,0,0,0,0,0,0,0.468732693,0
30,110,30110,0,0,8.90085E-05,2.230078602,0.000176568,0,0,0.076988784,0.036713356,0,0,0,0,0,0,0.035693754,0
30,111,30111,0,0,0.002796349,0.881606521,0.000870714,0,0,0.013155692,0.057283818,0,0,0,0,0,0.375802589,0.034190859,0
30,112,30112,0,0,0.005281169,1.212358189,0.006999372,0,0,0.001850549,1.567563085,0,0,0,0,0,0,3.429611846,0
30,113,30113,0,0,0.000445042,0.530299253,0.000350038,0,0,0.003253949,0.107410074,0,0,0,0,0,0,0.020028965,0
30,114,30114,0,0,0.001705996,0.795802608,0.000284918,0,0,0.021968847,0.60807993,0,0,0,0,0,0,0.131387698,0
30,115,30115,0,0,0.009239019,1.451486819,0.002416942,0.238990212,0.036514292,0.010078113,0.084591868,0,0,0,0,0,0.171935825,0.022890246,0
30,116,30116,0,0,0.005017382,0.777529476,0.001032827,0,0,0.000166064,0.034318192,0,0,0,0,0,0.223516573,0.013887327,0
30,117,30117,0,0,0.002796349,2.596319757,0.000552028,0,0,0.049406325,20.48629905,0,0,0,0,0,0.240710155,0.478469718,0
30,118,30118,0,0,0.094676908,0.867944514,0.043167447,0,0,0.000314327,7.83544E-05,0,0,0,0,0,0.147373564,0.000346822,0
30,119,30119,0,0,0.002121368,0.195594813,0.000547425,0,0,0.005876244,4.129411867,0,0,0,0,0,0.066318104,0.107507276,0
30,120,30120,0,0,0.003936844,1.283054859,0.000872561,0,0,0.01200682,0.041128256,0,0,0,0,0,0,0.011329516,0
30,121,30121,0,0,0.002499654,2.044279736,0.000516413,0,0,0.127665063,3.94317271,0,0,0,0,0,1.085651925,1.529453801,0
30,122,30122,0,0,0.003308148,3.113663111,0.001708293,0,0,0.004810534,0.294634877,0,0,0,0,0,0,0.088757506,0
30,123,30123,0,0,0.019759606,4.075348916,0.014600267,0,0,0.153819895,31.48058848,0,0,0,0,0,1.056177212,1.127778125,0
30,124,30124,0,0,0.032340754,15.43371936,0.012439424,0,1.424057387,0.216977739,2.271180041,0,0,0,0,0.439667878,0,1.380339616,0
30,125,30125,0,0,0.006134167,2.556098081,0.004244864,0,0,0.01847203,19.83156491,0,0,0,0,0,0.407733528,0.378700617,0
30,126,30126,0,0,0.002380976,2.140914482,0.000587643,0,0,0.030520566,7.763188718,0,0,0,0,0,0,0.255513812,0
30,127,30127,0,0,0.001283205,3.162994471,0.000226892,0.487236883,0,0.044398194,0.098030385,0,0,0,0,0,0,0.048179343,0
30,128,30128,0,0,0.025263569,2.179166965,0.013842349,0.980013879,0,0.029112577,1.355432679,0,0,0,0,0,0.665637266,0.468310726,0
30,129,30129,0,0,0.004428171,1.946421391,0.000947787,0,0.018257146,0.036878089,0.389909238,0,0,0,0,0,0,0.146532254,0
30,130,30130,0,0,0.009101116,4.79579512,0.002099762,0,0.018257146,0.114657803,1.524086847,0,0,0,0,0,0,0.270311547,0
30,131,30131,0,0,0.089098316,1.577623977,0.016502726,0,0,0.007470271,0,0,0,0,0.684,0,0,0,0
30,132,30132,0,0,0.002640584,2.057264024,0.005473383,0.249696288,0,0.040258591,0.116654257,0,0,0,0,0,0.45685805,0.047167779,0
30,133,30133,0,0,0.008334382,1.266758481,0.008163972,0,0,0.168186918,3.213637664,0,0,0,0,0,0.601775388,0.069942417,0
30,134,30134,0,0,0.001572483,1.542403471,0.00026711,0,0,0.048117525,6.323749716,0,0,0,0,0,0.498613893,0.168208623,0
30,135,30135,0,0,0.004121122,1.730659157,0.000534221,0,0,0,0.073001537,0,0,0,0,0,0,0.013670563,0
30,136,30136,0,0,0.001281568,0.138407508,0.000284918,0,0,0.000417237,0.01054086,0,0,0,0,0,0.191585634,0.00601158,0
30,137,30137,0,0,0.000178017,1.036325781,1.78074E-05,0,0,0.004000883,0.021058091,0,0,0,0,0,0,0.022080995,0
30,138,30138,0,0,0.018528295,0.335634623,0.002195287,0,0,0.000396513,0.029580844,0,0,0,0,0,0.110530173,0.0015896,0
30,139,30139,0,0,0.000808494,0.146141726,0.000106844,0,0.018257146,0.010767423,2.807937596,0,0,0,0,0,0,0.055086879,0
30,140,30140,0,0,0.000343427,0.390532712,1.78074E-05,0,0,0.001762496,0.008202912,0,0,0,0,0,0,0.007861296,0
30,141,30141,0,0,0.025189396,16.52611645,0.013760506,0,0,0.080120002,3.184453338,0,0,0,0,0,0,0.542834083,0
30,142,30142,0,0,0.003953459,3.758863861,0.001112657,0,0,0.081913907,0.969770159,0,0,0,0,0,0.930909682,0.297414233,0
30,143,30143,0,0,0.006564374,6.334901232,0.001115754,0,0,0.186163409,1.417387612,0,0,0,0,0,0,0.191994825,0
30,144,30144,0,0,0.005963567,2.648826727,0.001188489,0,0,0.031017761,0.617518917,0,0,0,0,0,0.761430083,0.153916671,0
30,145,30145,0,0,0.002772543,0.942593247,0.000621752,0,0,0.010509442,0.181849226,0,0,0,0,0,0,0.070506003,0
30,146,30146,0,0,0.000215104,0.497239338,7.12294E-05,0,0,0.000106665,0.596778812,0,0,0,0,0,0,0.035693754,0
30,147,30147,0,0,0.000571138,3.766690373,0.003850386,0.046371235,0,0.15817446,0.059252789,0,0,0,0,0,0,0.034739994,0
30,148,30148,0,0,0.005028978,2.62082101,0.001323333,0,0,0.0407058,1.574083346,0,0,0,0,0,0.252991286,0.251012353,0
30,149,30149,0,0,0.002225212,6.398300454,0.000315929,0.471887285,0,0.146798022,1.931553206,0,0,0,0,0,0,0.602530803,0
30,150,30150,0,0,0.003501,1.215231844,0.001770922,0,0,0.032697293,0.033518044,0,0,0,0,0,0,0.025000079,0
30,151,30151,0,0,0.002106534,2.768960182,0.000249303,0,0,0.104552355,0.380963834,0,0,0,0,0,0,0.249838939,0
30,152,30152,0,0,0.001082936,0.830081088,0.000226892,0,0,0.02725536,0.439200596,0,0,0,0,0,0.503526345,0.048959692,0
30,153,30153,0,0,0.000474712,0.79411319,0.000427377,0,0,0.001235782,0.024709834,0,0,0,0,0,0,0.01693647,0
30,154,30154,0,0,0.000415373,1.98176517,0.000921379,0,0,0.198289966,0.041978948,0,0,0,0,0,0,0.034711092,0
30,155,30155,0,0,0.013781477,14.3846431,0.002700002,0,0,0.539949343,0.864766914,0,0,0,0,0,0,0.41422096,0
30,156,30156,0,0,0.000237356,0.835916472,0.000106844,0,0,0.005274963,0.081660246,0,0,0,0,0,0,0.052586871,0
30,157,30157,0,0,0.002225212,2.639907204,0.000315929,0,0,0.032305098,0.179290555,0,0,0,0,0,0,0.444799091,0
30,158,30158,0,0,0.015732246,2.279337468,0.001121864,0,0,0.129468277,0.179366128,0,0,0,0,0,0,0.324422989,0
30,159,30159,0,0,0.000682398,4.05009937,8.90368E-05,0,0,0.167231741,0.095383177,0,0,0,0,0,0,0.062254532,0
30,160,30160,0,0,0.021977674,10.59194118,0.009204796,0,0,0.32839209,1.262015323,0,0,0,0,0,0,1.978467226,0
30,161,30161,0,0,0.006052576,4.54174168,0.00264659,0,0,0.165288008,8.505744234,0,0,0,0,0,0,0.189278054,0
30,162,30162,0,0,0.000445042,1.031907566,1.78074E-05,0,0,0.003757826,0.044492701,0,0,0,0,0,0,0.081936675,0
30,163,30163,0,0,0.000267025,0.781943261,8.90368E-05,0,0,0.000791134,0.066652363,0,0,0,0,0,0,0.046618066,0
30,164,30164,0,0,0.004761953,1.142516073,0.000903572,0,0,0.000288845,0.206799816,0,0,0,0,0,0,0.062673608,0
30,165,30165,0,0,0.000482129,1.266294229,7.12294E-05,0,0,0.006468387,0.164552843,0,0,0,0,0,0,0.085896225,0
30,166,30166,0,0,0.000415373,1.178315641,0.00040346,0,0,0.001998617,0.974766283,0,0,0,0,0,0,0.070664963,0
30,167,30167,0,0,0.003271061,1.882538954,0.000333736,0,0,0.00688748,0.0785818,0,0,0,0,0,0,0.068193857,0
30,168,30168,0,0,0.001134858,2.48000595,0.000137855,0,0,0.010680469,0.074876529,0,0,0,0,0,0,0.091127455,0
30,169,30169,0,0,0.004902883,1.679143013,0.00159876,0,0,0.102332986,8.939884903,0,0,0,0,0,0.488788989,0.444827993,0
30,170,30170,0,0,0.000326364,1.921705183,0,0,0,0.132049793,0.149119152,0,0,0,0,0,0,0.10150321,0
30,171,30171,0,0,0.000356034,0.916692639,3.56147E-05,0,0,0.005366794,0.03672969,0,0,0,0,0,0,0.029017433,0
30,172,30172,0,0,0.002447733,2.479468534,0.000974801,0,0,0.030351583,1.351923828,0,0,0,0,0,0.282465999,0.298671463,0
30,173,30173,0,0,0.007513798,8.360657349,0.005739466,0,0,0.112607535,15.10227669,0,0,0,0,0,0.390539946,0.934106994,0
30,174,30174,0,0,0.031078789,6.378121187,0.009410272,0,0.09128573,0.18510219,31.67244874,0,0,0,0,0,1.240394168,1.097196815,0
30,175,30175,0,0,0.013569547,6.635729481,0.006682585,0,0,0.03860179,0.202265709,0,0,0,0,0,0,0.596157951,0
30,176,30176,0,0,0.001542813,0.308707561,0.000142459,0,0,0.006595954,5.281762518,0,0,0,0,0,0,0.161401087,0
30,177,30177,0,0,0.000504381,1.307365338,8.90368E-05,0,0,0.01704981,0.16924963,0,0,0,0,0,0,0.064306561,0
30,178,30178,0,0,0.005518525,0.203827971,0.002114217,0,0,0.032627577,4.330025501,0,0,0,0,0.439667878,0,0.494765376,0
30,179,30179,0,0,0.000689816,0.5760558,0.000560022,0,0,0.000208759,2.316834086,0,0,0,0,0,0,0.072774796,0
30,180,30180,0,0,0.000652729,1.95372035,0.000106844,0,0,0.133699705,0.3156827,0,0,0,0,0,0,0.218237683,0
30,181,30181,0,0,0.008300039,1.633653618,0.001272923,0,0,0.106391733,4.301236857,0,0,0,0,0,0.73195537,0.275839021,0
30,182,30182,0,0,0.001340202,0.802341338,0.000302725,0,0,0.002451516,0.066245133,0,0,0,0,0,0,0.013150331,0
30,183,30183,0,0,0.020049157,3.415583776,0.004168608,0,0,0.003871577,0.177868349,0,0,0,0,0,0,0.319027018,0
30,184,30184,0,0,0.000385703,1.281759885,6.6626E-05,0,0,0.021985276,0.036970474,0,0,0,0,0,0,0.025462508,0
30,185,30185,0,0,0.001206182,0.441585018,0.000142459,0,0,0.003449828,0.011958484,0,0,0,0,0,0,0.001416189,0
30,186,30186,0,0,0.001253536,0.401683311,0.000869549,0,0,0.000567341,0.299760403,0,0,0,0,0,0,0.031127266,0
30,187,30187,0,0,0.000296695,0.6894487,1.78074E-05,0,0,0.006872035,0.055282596,0,0,0,0,0,0,0.020144572,0
30,188,30188,0,0,0.001446388,2.18165122,0.000387158,0,0,0.008963499,3.618878285,0,0,0,0,0,0,24.12882981,0
30,189,30189,0,0,0.046499506,4.189973203,0.012305862,0,0,0.055359547,0.65966609,0,0,21.7082352,0,0,0,0.524481424,0
30,190,30190,0,0,0.001164527,0.119857856,0.000124652,0,0,0.000697803,1.31896126,0,0,0,0,0,0,0.034881902,0
30,191,30191,0,0,0.006846234,0.484797423,0.003573129,0,0,0.018126603,16.2491746,0,0,0,0,0,0,0.251380851,0
30,192,30192,0,0,0.005881976,1.033492702,0.002387729,0,0,0.00263917,0.087702612,0,0,0,0,0,0,0.056596999,0
30,193,30193,0,0,0.261264039,2.566948919,0.097693131,0.306719113,0,0.041582076,1.584659131,0,0,0,19.06,0,1.129863994,0.052745831,0
30,194,30194,0,0,0.001587318,0.80145383,0.002686364,0.005350527,0,0.00435677,0.105102401,0,0,0,0,0,0.162110921,0.059740073,0
30,195,30195,0,0,0.000148347,0.947625098,0.001155972,0,0,0,0.070650207,0,0,0,0,0,0,0.037138846,0
30,196,30196,0,0,0.003300248,0.748178665,0.000882753,0,0,0.004152457,9.317614403,0,0,0,0,0,0,0.157630555,0
30,197,30197,0,0,0.001602152,1.644096686,0.000534221,0,0,0.007059709,0.043761899,0,0,0,0,0,0,0.070232014,0
30,198,30198,0,0,0.000356034,1.351013288,0.000120048,0.021402109,0,0.016107545,0.088045629,0,0,0,0,0,0,0.050520391,0
30,199,30199,0,0,0.002378859,1.204018689,0.000636461,0,0,0.00041741,0.069934982,0,0,0,0,0,0,0.028845467,0
30,200,30200,0,0,0.000267025,1.588336353,0.00022999,0,0,0.004295674,7.65094628,0,0,0,0,0.879335756,0,0.24448054,0
30,201,30201,0,0,0.004850961,6.981918098,0.000532715,0,0,0.058856014,0.332622529,0,0,0,0,0,0,0.409192043,0
30,202,30202,0,0,0.000326364,2.748152728,7.12294E-05,0,0,0.107486879,0.266364333,0,0,0,0,0.219833939,0,0.151416663,0
30,203,30203,0,0,0.002440315,2.402800278,0.001031321,0,0,0.005669742,0.068874483,0,0,0,0,0,0,0.047948128,0
30,204,30204,0,0,0.011489509,0.832273222,0.001538527,0,0.018257146,0.090289094,0.117537376,0,0,0,0,0,0,0.068179406,0
30,205,30205,0,0,0.004539432,1.290407305,0.003209622,0,0,0.091425329,20.35797669,0,0,0,0,0,0,10.12511497,0
30,206,30206,0,0,0.011266075,0.19059715,0.001269911,0,0,0.004515952,0.006290327,0,0,0,0,0,0.248078834,0.003670532,0
30,207,30207,0,0,0.013254844,2.917801052,0.007500605,0,0.018257146,0.090032718,28.97449096,0,0,0,0,0,0.957928169,0.700621286,0
30,208,30208,0,0,0.006994582,0.241744077,0.004324769,0,0,0.068685291,7.554060883,0,0,0,0,0,0,0.203208156,0
30,209,30209,0,0,0.002536741,2.822662303,0.000302725,0,0.018257146,0.014173433,0.741381495,0,0,0,0,0,0,0.078251692,0
30,210,30210,0,0,0.002113951,4.064213343,0.000124652,0,0,0.063235513,0.213476027,0,0,0,0,0,0,0.476995725,0
30,211,30211,0,0,0.006045158,1.249249397,0.001995126,0,0,0.023039053,0.588412349,0,0,0,0,0,0,0.374957831,0
30,212,30212,0,0,0.000897502,2.245825024,0.000302725,0,0,0.208732951,0.560116004,0,0,0,0,0,0,0.139003329,0
31,001,31001,0,0,0.001357851,0.920711941,3.94262E-05,0.579661019,0,0.122522867,0.03854352,0,0,0,0,0,0,0.002833034,0
31,002,31002,0,0,0.004897686,1.599603163,0.005594378,0,0,0.059277578,0.016286272,0,0,0,0,0,0.32492662,0.000840222,0
31,003,31003,0,0,0.005460606,1.568055914,0.007726315,0,0,0.002464399,0.126392928,0,0,0,0,0,0.166241526,0.00894688,0
31,004,31004,0,9.65816E-05,0.001379752,0.479761198,0.007207149,0,0,0.00224943,0.001558581,0,0,0,0,0,0,0.00375793,0
31,005,31005,0,0,0.000671625,0.21367314,0.000367678,0,0,0.00459971,0.014699028,0,0,0,0,0,0.100122738,0.000718339,0
31,006,31006,0,0,0.003109917,0.998495592,0.000367978,0,0,0.009055032,0.043040526,0,0,0,0,0,0,0.067855711,0
31,007,31007,0,0,0.002883609,0.790549967,0.001799544,0,0,0.000762686,0.004161589,0,0,0,0,0,0.243694965,0.001056095,0
31,008,31008,0,0,0.000584022,0.717243234,0.001287922,0,0,0.029933946,0.126408365,0,0,0,0,0,0.279588022,0.0220769,0
31,009,31009,0,0,0.001430854,0.579399458,0.000131421,0,0,0.004409119,0.035343852,0,0,0,0,0,0,0.002160105,0
31,010,31010,0,0,0.000445317,0.392302901,0.001774179,0,0,0.010433963,0.120824038,0,0,0,0,0,0,0.002686352,0
31,011,31011,0,0,0.00423416,0.476639727,0.000896388,0,0,0.013498978,0.013702745,0,0,0,0,0,0,0.000899391,0
31,012,31012,0,0,0.001116942,0.595080597,0.001379617,0,0,0.005611069,0.059170606,0,0,0,0,0,0,0.05724297,0
31,013,31013,0,1.13051E-05,0.002956782,0.424277773,0.004468607,0,0,0.011500419,0.000543662,0,0,0,0,0,0,0.000524563,0
31,014,31014,0,0,0.000335813,0.242545575,0.000170847,0,0,0.002582213,0.08235576,0,0,0,0,0,0,0.001391659,0
31,015,31015,0,0,0.000854132,0.771786706,0.000801366,0,0,0.008814144,0.011576492,0,0,0,0,0,0,0.000671794,0
31,016,31016,0,0,0.000686226,0.457400014,0.004231445,0,0,0.027777196,0.137370074,0,0,0,0,0,0,0.002675665,0
31,017,31017,0,0,0.000211708,0.767743534,6.57103E-05,0,0,0.06550063,0.404904921,0,0,0,0,0,0,0.007690335,0
31,018,31018,0,0,0.000438017,0.525819118,0.001352132,0,0,0.020722334,0.175766693,0,0,0,0,0,0.181354392,0.003261297,0
31,019,31019,0,0,0.004672176,5.228202132,0.002305784,0.716970637,0,0.188319983,0.868731356,0,0,0,0,0,0,0.022465018,0
31,020,31020,0,0,0.001460055,0.350643945,0.000640767,0,0,0.014996198,0.000460806,0,0,0,0,0,0,0.000858679,0
31,021,31021,0,0,0.001029339,1.109615793,0.000289125,0,0,0.005254406,0.177531293,0,0,0,0,0,0,0.004333521,0
31,022,31022,0,0,0.000598623,0.657468243,0.001878415,0,0,0.028480274,0.504170385,0,0,0,0,0,0,0.008267747,0
31,023,31023,0,0,0.002226584,0.445909875,0.00057765,0,0,0.020326309,0.032125561,0,0,0,0,0,0.232360315,0.000828654,0
31,024,31024,0,0,0.001080441,0.500808335,0.008962588,0,0,0.005407118,0.183097397,0,0,0,0,0,0,0.002869049,0
31,025,31025,0,0,0.001876171,0.71805739,0.005072237,0,0,0.005728742,0.169077051,0,0,0,0,0,0,0.006391062,0
31,026,31026,0,0,0.001357851,0.298402268,0.000465895,0,0,0.000756666,0.003513955,0,0,0,0,0,0,0.004468772,0
31,027,31027,0,0,0.003540634,0.640364499,0.000892964,0,0,0.038988203,0.008807324,0,0,0,0,0,0,0.010310178,0
31,028,31028,0,0,0.001226446,0.095603985,0.000491579,0,0,0.001541212,0.003525617,0,0,0,0,0,0,0.01191816,0
31,029,31029,0,0,0.001737466,0.628040624,0.000499098,0,0,0.005010948,0.085233809,0,0,0,0,0,0,0.074558869,0
31,030,31030,0,0,0.000883333,0.610313021,0.002075846,0,0,0.003928609,0.075028639,0,0,0,0,0,0.379710759,0.00247134,0
31,031,31031,0,0,0.000620523,0.374755215,0.000485956,0,0,0.000103897,0.055019688,0,0,0,0,0,0.160574202,0.010604794,0
31,032,31032,0,0,0.002620799,2.454289909,0.009011061,0,0,0.061933494,0.272930788,0,0,0,0,0,0.472277064,0.026835219,0
31,033,31033,0,0,0.004372865,2.69237391,0.005268,0,0,0.015328167,0.118873362,0,0,0,0,0,0.115235604,0.004329606,0
31,034,31034,0,0,0.00106584,0.883835006,0.000465595,0,0,0.023835633,0.025005366,0,0,0,0,0,0.164352418,0.001195985,0
31,035,31035,0,0.00022331,0.001168044,0.770932912,0.000623299,0,0,0.003604116,0.035166596,0,0,0,0,0,0,0.001400291,0
31,036,31036,0,0,0.001781267,1.025030302,0.001414347,0,0,0.034338325,0.030103896,0,0,0,0,0,0,0.001394869,0
31,037,31037,0,0,0.001299449,0.84056039,0.00294052,0,0,0.018413764,0.041012169,0,0,0,0,0,0.294700888,0.001617887,0
31,038,31038,0,0,0.007780135,2.902554631,0.005076871,0,0,0.142490542,0.013021513,0,0,0,0,0,0,0.00132192,0
31,039,31039,0,0,0.001102342,0.324140829,0.002998011,0.00784744,0,0.001717531,0.000492257,0,0,0,0,0,0,0.000373262,0
31,040,31040,0,7.11801E-06,0.01087011,2.628144182,0.013948937,0,0,0.014490886,0.153554232,0,0,0,0,0,0.436384007,0.013512912,0
31,041,31041,0,8.37413E-05,0.021870275,2.741263585,0.024195219,0,0,0.076398438,0.000390541,0,0,0,0,0,0.202134583,0.000973966,0
31,042,31042,0,0,0.000817631,0.838961167,0.000210273,0,0,0.005866539,0.034699021,0,0,0,0,0,0,0.00233879,0
31,043,31043,0,3.90793E-06,0.000759229,0.515609066,0.000656203,0,0,0.049533443,0.136990282,0,0,0,0,0,0,0.002337243,0
31,044,31044,0,3.90793E-05,0.001511157,0.977985178,0.000223415,0,0,0.011304553,0.050188088,0,0,0,0,0,0,0.002252374,0
31,045,31045,0,0,0.00080303,0.393258496,0.00013112,0,0,0.002479145,0.020005368,0,0,0,0,0,0.251251398,0.001663649,0
31,046,31046,0,0,0.000970937,0.514111185,0.004288134,0,0,0.005642732,0.191117817,0,0,0,0,0,0,0.002844974,0
31,047,31047,0,0,0.001963774,0.789035959,0.006452454,0,0,0.005409782,0.28885347,0,0,0,0,0,0,0.007210008,0
31,048,31048,0,0,0.006387741,2.63337172,0.000630519,0,0,0.023927782,0.178129645,0,0,0,0,0,0.196467259,0.005591749,0
31,049,31049,0,0,0.000671625,0.556830651,0.008358353,0,0,0.006518787,0.139654201,0,0,0,0,0,0,0.002427085,0
31,050,31050,0,0,0.453932088,12.60742895,0.327766552,0.164758032,0,0.172636111,0.010781079,0,0,0,121.924,0,1.03900954,36.43289795,0.001987336
31,051,31051,0,4.25685E-05,0.00052562,0.251644399,0.000203354,0,0,0.000802901,0.000628906,0,0,0,0,0,0,0.000478762,0
31,052,31052,0,2.93094E-05,0.011074518,3.106333259,0.006414412,0.099876507,0,0.035204158,0.01981169,0,0,0,0,0,0,0.010385182,0
31,053,31053,0,0,0.005088292,1.624243753,0.002917238,0,0,0.010180001,1.501559961,0,0,0,0,0,0,0.008472424,0
31,054,31054,0,0,0.00078843,0.383659979,0.0003739,0.01783509,0,0.006251557,0.007470986,0,0,0,0,0,0,0.000572127,0
31,055,31055,0,0,0.001284849,1.092282784,0.00060134,0,0,0.005012237,0.982407503,0,0,0,0,0,0,0.004183883,0
31,056,31056,0,0,0.012023554,3.436364613,0.007108656,1.047416853,0,0.045881003,1.368093436,0,0,0,0,0,0.143572227,0.019719085,0
31,057,31057,0,0,0.001941873,1.063789948,0.000643961,0,0,0.002753343,0.056421747,0,0,0,0,0,0,0.074384217,0
31,058,31058,0,0,0.008103306,3.183114398,0.007923668,0,0.018257146,0.015049425,1.048495943,0,0,0,0,0,0,0.026226217,0
31,059,31059,0,0,0.027741048,0.795420955,0.004928692,0,0,0.011549357,0.040398702,0,0,8.244346025,0,0,0.264475156,0.000711292,0
31,060,31060,0,0,0.000240909,0.180162898,0.000144563,0,0,0.003037623,0.038179851,0,0,0,0,0,0.154906877,0.002982202,0
