GRIDCODE,CVENTMUN,POB URBANA en CELL,POBTOT en MUN,Furb
231447,22014,2029,730455,0.002777721
231448,22011,2779,62818,0.044238912
231450,22011,4169,62818,0.066366328
231453,22011,3513,62818,0.055923461
231459,22005,595,15623,0.038084875
231460,22005,1451,15623,0.092875888
231482,13084,113,13243,0.00853281
231483,13084,54,13243,0.004077626
231491,13043,33,361,0.091412742
231502,13020,240,612,0.392156863
231503,13020,22,612,0.035947712
231508,13068,3,1624,0.001847291
231509,13068,316,1624,0.194581281
231535,21064,288,3934,0.073207931
231536,21064,92,3934,0.023385867
231546,30175,1911,41062,0.046539379
231547,30175,74,41062,0.001802153
231554,30033,93,4260,0.021830986
231555,30033,52,4260,0.012206573
232334,18020,527,103645,0.005084664
232335,18020,4,103645,3.85933E-05
232336,18020,3022,103645,0.029157219
232339,18020,1030,103645,0.009937768
232340,18020,4385,103645,0.042307878
232353,14080,1,672,0.001488095
232375,14075,12,3383,0.003547148
232376,14075,51,3383,0.015075377
232380,14036,4,13513,0.000296011
232382,14007,230,5373,0.042806626
232392,14009,177,14151,0.01250795
232393,14009,24,14151,0.001695993
232399,14120,174,1222745,0.000142303
232400,14120,824,1222745,0.000673894
232401,14120,1058,1222745,0.000865266
232403,14120,89,1222745,0.000072787
232404,14120,103,1222745,8.42367E-05
232424,14093,0,116969,0
232425,14093,2185,116969,0.018680163
232426,14093,1325,116969,0.011327788
232431,14093,182,116969,0.001555968
232474,11017,3471,433406,0.008008657
232475,11017,5,433406,1.15365E-05
232503,22014,1976,730455,0.002705163
232504,22014,62,730455,8.48786E-05
232505,22014,1795,730455,0.002457372
232506,22014,883,730455,0.001208836
232507,22011,176,62818,0.002801745
232518,22005,21,15623,0.001344172
232519,22005,76,15623,0.004864623
232550,13043,328,361,0.908587258
232560,13033,41,735,0.055782313
232561,13033,345,735,0.469387755
232564,13042,714,4265,0.167409144
232565,13042,320,4265,0.075029308
232566,13079,549,1254,0.437799043
232574,30076,74,717,0.10320781
232577,30202,32,672,0.047619048
232578,30202,640,672,0.952380952
232594,21064,50,3934,0.01270971
232595,21064,289,3934,0.073462125
232601,30157,57,4297,0.013265069
232602,30157,429,4297,0.099837096
232605,30175,72,41062,0.001753446
232606,30175,25,41062,0.000608835
233398,18020,19,103645,0.000183318
233400,18020,717,103645,0.006917845
233403,14067,6,245563,2.44336E-05
233427,18003,18,3157,0.005701615
233428,18003,1,3157,0.000316756
233441,14007,23,5373,0.004280663
233450,14005,2386,11006,0.216790841
233451,14005,38,11006,0.003452662
233458,14120,178,1222745,0.000145574
233459,14120,317,1222745,0.000259253
233460,14120,375,1222745,0.000306687
233461,14120,135,1222745,0.000110407
233463,14120,17,1222745,1.39031E-05
233482,14093,0,116969,0
233483,14093,1225,116969,0.01047286
233484,14093,176,116969,0.001504672
233485,14093,263,116969,0.002248459
233489,14093,150,116969,0.001282391
233490,14093,985,116969,0.008421035
233534,11017,67,433406,0.000154589
233563,22014,1994,730455,0.002729805
233619,13033,1,735,0.001360544
233620,13033,38,735,0.05170068
233623,13042,46,4265,0.010785463
233624,13042,7,4265,0.001641266
233633,30076,475,717,0.662482566
234457,18020,10,103645,9.64832E-05
234459,18020,1535,103645,0.014810169
234462,14067,1696,245563,0.006906578
234463,14067,0,245563,0
234509,14005,645,11006,0.058604398
234510,14005,1092,11006,0.099218608
234526,14045,943,6198,0.152145854
234527,14045,3,6198,0.000484027
234542,14093,4,116969,3.41971E-05
234556,14008,478,56317,0.008487668
234585,11026,24,21176,0.001133359
234586,11026,0,21176,0
234593,11015,6,127018,4.72374E-05
234625,22014,1921,730455,0.002629868
234642,22018,1416,6514,0.217377955
234682,13034,18,703,0.025604552
234683,13034,124,703,0.176386913
234698,13078,91,1532,0.059399478
235564,14094,661,31705,0.020848447
235565,14094,3304,31705,0.104210692
235566,14094,58,31705,0.001829364
235585,14045,16,6198,0.002581478
235615,14008,46,56317,0.000816805
235645,11026,331,21176,0.015630903
235646,11037,2155,100885,0.021360956
235656,11015,2588,127018,0.020375065
235670,11003,142,75291,0.001886016
235671,11003,177,75291,0.002350879
235672,11003,32,75291,0.000425018
235673,11003,73,75291,0.000969571
235684,22014,1479,730455,0.002024765
235685,22014,135,730455,0.000184816
235701,22018,443,6514,0.068007369
235741,13034,0,703,0
235742,13034,561,703,0.798008535
235756,13078,490,1532,0.319843342
235757,13078,950,1532,0.620104439
236618,14055,257,16214,0.0158505
236619,14055,71,16214,0.004378932
236620,14055,1,16214,6.16751E-05
236624,14094,384,31705,0.012111654
236651,14029,66,4682,0.01409654
236652,14029,626,4682,0.133703545
236705,11037,3460,100885,0.034296476
236707,11037,3,100885,2.97368E-05
236712,11015,467,127018,0.003676644
236715,11015,890,127018,0.007006881
236729,11003,12,75291,0.000159382
236730,11003,5,75291,0.000066409
236731,11003,2101,75291,0.027905062
236732,11003,514,75291,0.006826845
236758,22018,36,6514,0.005526558
236759,22018,92,6514,0.014123426
236771,22015,170,1985,0.085642317
236812,13080,412,5576,0.073888092
236818,30027,23,1393,0.016511127
237677,14055,561,16214,0.034599729
237678,14055,29,16214,0.001788578
237710,14029,268,4682,0.057240496
237711,14029,590,4682,0.126014524
237723,14093,2,116969,1.70985E-05
237761,11020,1,1337570,7.47624E-07
237763,11037,5,100885,4.95614E-05
237764,11037,0,100885,0
237765,11037,1632,100885,0.016176835
237766,11037,11,100885,0.000109035
237767,11037,62,100885,0.000614561
237768,11037,2760,100885,0.027357883
237770,11015,21,127018,0.000165331
237771,11015,1468,127018,0.011557417
237788,11003,136,75291,0.001806325
237789,11003,1389,75291,0.01844842
237790,11003,2707,75291,0.035953832
237817,22018,5,6514,0.000767578
237818,22018,243,6514,0.037304268
237830,22015,847,1985,0.426700252
237851,13071,178,341,0.521994135
237852,13071,130,341,0.381231672
237863,13014,15,6897,0.002174859
237864,13014,399,6897,0.05785124
237865,13014,203,6897,0.029433087
237869,13014,2750,6897,0.398724083
237871,13080,3766,5576,0.675394548
237877,30027,59,1393,0.04235463
237895,30160,545,36165,0.015069819
237896,30160,2222,36165,0.061440619
238782,14093,113,116969,0.000966068
238819,11020,12,1337570,8.97149E-06
238820,11020,40,1337570,0.000029905
238823,11037,835,100885,0.008276751
238824,11037,0,100885,0
238825,11037,793,100885,0.007860435
238826,11037,72,100885,0.000713684
238828,11015,0,127018,0
238829,11015,0,127018,0
238830,11015,41,127018,0.000322789
238910,13071,33,341,0.096774194
238954,30160,364,36165,0.01006498
238955,30160,385,36165,0.010645652
239843,14111,133,4492,0.029608192
239857,14074,0,12949,0
239858,14074,1338,12949,0.103328442
239859,14074,46,12949,0.003552398
239864,14072,405,5312,0.07624247
239865,14072,419,5312,0.078878012
239868,11025,427,43512,0.009813385
239869,11025,417,43512,0.009583563
239870,11031,522,71139,0.007337747
239881,11037,0,100885,0
239882,11037,1023,100885,0.010140259
239883,11037,0,100885,0
239888,11015,266,127018,0.002094191
239889,11015,176,127018,0.00138563
239890,11015,8,127018,6.29832E-05
239891,11015,7,127018,5.51103E-05
239919,11032,25,26729,0.000935314
239920,11032,26,26729,0.000972726
239989,13080,1398,5576,0.25071736
240013,30160,2675,36165,0.073966542
240014,30160,0,36165,0
240021,30189,165,108418,0.001521888
240022,30189,0,108418,0
240023,30189,2242,108418,0.020679223
240024,30189,2,108418,1.84471E-05
240864,14094,873,31705,0.027535089
240902,14111,979,4492,0.21794301
240909,14078,3536,23982,0.147443916
240910,14078,135,23982,0.005629222
240916,14074,26,12949,0.002007877
240917,14074,47,12949,0.003629624
240927,11025,420,43512,0.00965251
240928,11025,398,43512,0.009146902
240929,11031,0,71139,0
240938,11020,679,1337570,0.000507637
240940,11037,0,100885,0
240941,11037,0,100885,0
240948,11015,453,127018,0.003566424
240949,11015,3090,127018,0.024327261
240950,11015,33,127018,0.000259806
240979,11032,51,26729,0.00190804
240981,11032,25,26729,0.000935314
241020,13031,266,4415,0.060249151
241021,13031,5,4415,0.001132503
241038,13073,1953,5199,0.375649163
241039,13073,139,5199,0.026735911
241044,13026,842,842,1
241055,30058,3959,4519,0.876078778
241056,30058,262,4519,0.057977429
241080,30189,13,108418,0.000119906
241081,30189,287,108418,0.002647162
241082,30189,2247,108418,0.020725341
241083,30189,0,108418,0
241084,30189,768,108418,0.007083695
241870,18004,69,45645,0.001511666
241896,18002,19,6754,0.002813148
241900,18006,57,23303,0.002446037
241901,18006,1950,23303,0.083680213
241911,14040,1,3762,0.000265816
241912,14040,42,3762,0.011164274
241933,14071,67,859,0.077997672
241968,14078,3,23982,0.000125094
241969,14078,43,23982,0.001793011
241986,11025,0,43512,0
241987,11025,2903,43512,0.066717227
241988,11025,3,43512,6.89465E-05
241993,11020,94,1337570,7.02767E-05
241994,11020,0,1337570,0
241995,11020,2223,1337570,0.001661969
241996,11020,1657,1337570,0.001238814
241997,11020,279,1337570,0.000208587
242000,11037,838,100885,0.008306488
242001,11037,661,100885,0.006552015
242008,11015,3,127018,2.36187E-05
242029,11003,919,75291,0.012205974
242040,11032,1432,26729,0.053574769
242057,22013,1,1234,0.000810373
242058,22013,109,1234,0.088330632
242075,13047,1,535,0.001869159
242076,13047,5,535,0.009345794
242079,13031,657,4415,0.148810872
242091,13062,1061,1061,1
242108,13011,436,2484,0.175523349
242140,30189,11,108418,0.000101459
242141,30189,45,108418,0.00041506
242143,30189,49,108418,0.000451954
242144,30189,0,108418,0
242929,18004,1360,45645,0.029795158
242930,18004,56,45645,0.001226859
242955,18002,538,6754,0.0796565
242956,18002,183,6754,0.027095055
242970,14040,458,3762,0.121743753
242971,14040,68,3762,0.018075492
243049,11020,251,1337570,0.000187654
243050,11020,29,1337570,2.16811E-05
243051,11020,5105,1337570,0.003816623
243052,11020,30,1337570,2.24287E-05
243053,11020,11475,1337570,0.00857899
243054,11020,149,1337570,0.000111396
243055,11020,223,1337570,0.00016672
243056,11020,631,1337570,0.000471751
243057,11020,2875,1337570,0.00214942
243058,11020,4693,1337570,0.003508601
243059,11037,1411,100885,0.013986222
243060,11037,45,100885,0.000446052
243116,22013,205,1234,0.166126418
243117,22013,918,1234,0.743922204
243134,13047,1,535,0.001869159
243135,13047,11,535,0.020560748
243161,13028,240,50287,0.004772605
243162,13028,81,50287,0.001610754
243167,13011,0,2484,0
243169,13025,4,3755,0.001065246
243170,13025,15,3755,0.003994674
244016,18007,115,9508,0.012095078
244017,18007,55,9508,0.005784602
244100,14109,0,7620,0
244108,11020,636,1337570,0.000475489
244109,11020,100,1337570,7.47624E-05
244110,11020,1028,1337570,0.000768558
244111,11020,3317,1337570,0.00247987
244112,11020,776,1337570,0.000580157
244113,11020,2581,1337570,0.001929619
244114,11020,115,1337570,8.59768E-05
244115,11020,1664,1337570,0.001244047
244116,11020,33,1337570,2.46716E-05
244117,11020,23,1337570,1.71954E-05
244163,11040,19,2058,0.009232264
244164,11040,105,2058,0.051020408
244220,13028,163,50287,0.003241394
244221,13028,51,50287,0.001014179
245075,18007,17,9508,0.001787968
245076,18007,937,9508,0.098548591
245135,14117,3,2625,0.001142857
245136,14117,440,2625,0.167619048
245159,14109,1234,7620,0.161942257
245167,11020,111,1337570,8.29863E-05
245168,11020,623,1337570,0.00046577
245169,11020,1312,1337570,0.000980883
245170,11020,4606,1337570,0.003443558
245171,11020,56,1337570,0.000041867
245172,11020,66,1337570,4.93432E-05
245173,11020,769,1337570,0.000574923
245174,11020,962,1337570,0.000719215
245195,11014,14,59240,0.000236327
245196,11014,62,59240,0.00104659
245197,11014,51,59240,0.000860905
245217,11013,381,5140,0.074124514
245223,11040,24,2058,0.011661808
245258,13040,471,501,0.94011976
245259,13040,30,501,0.05988024
245277,13028,0,50287,0
245306,30160,52,36165,0.001437854
245307,30160,33,36165,0.000912484
246188,14118,17,13655,0.001244965
246194,14117,384,2625,0.146285714
246195,14117,250,2625,0.095238095
246202,14046,2353,24423,0.096343611
246203,14046,337,24423,0.013798469
246226,11020,595,1337570,0.000444837
246227,11020,114,1337570,8.52292E-05
246228,11020,157,1337570,0.000117377
246229,11020,52,1337570,3.88765E-05
246230,11020,2454,1337570,0.00183467
246231,11020,5,1337570,3.73812E-06
246232,11020,80,1337570,0.00005981
246254,11014,60,59240,0.001012829
246255,11014,0,59240,0
246256,11014,2190,59240,0.036968265
246276,11013,92,5140,0.017898833
246277,11013,41,5140,0.007976654
246284,11034,3,1463,0.002050581
246285,11034,63,1463,0.043062201
246300,22002,2000,2000,1
246336,13028,0,50287,0
246337,13032,1671,6201,0.269472666
246338,13032,101,6201,0.016287696
246341,13028,27,50287,0.000536918
246342,13028,143,50287,0.002843677
246343,13028,117,50287,0.002326645
246365,30160,230,36165,0.00635974
246366,30160,102,36165,0.002820406
247169,18004,3,45645,6.57246E-05
247246,14118,323,13655,0.023654339
247247,14118,10,13655,0.000732332
247261,14046,71,24423,0.002907096
247262,14046,26,24423,0.00106457
247286,11020,0,1337570,0
247287,11020,580,1337570,0.000433622
247288,11020,174,1337570,0.000130087
247289,11020,407,1337570,0.000304283
247290,11020,807,1337570,0.000603333
247314,11014,19,59240,0.000320729
247369,22010,0,1609,0
247370,22010,45,1609,0.027967682
247384,13018,1772,4143,0.427709389
247392,13046,147,14294,0.010284035
247394,13046,3,14294,0.000209878
247396,13032,24,6201,0.003870343
247397,13032,1232,6201,0.198677633
247400,13028,29,50287,0.00057669
247401,13028,1063,50287,0.021138664
247402,13028,164,50287,0.00326128
248228,18004,274,45645,0.006002848
248229,18004,280,45645,0.006134297
248285,32011,25,2269,0.01101807
248286,32011,9,2269,0.003966505
248289,32028,0,1147,0
248324,14073,1,52053,1.92112E-05
248325,14073,124,52053,0.002382187
248345,11020,0,1337570,0
248346,11020,2,1337570,1.49525E-06
248347,11020,2240,1337570,0.001674679
248348,11020,846,1337570,0.00063249
248388,11033,940,59259,0.015862569
248397,11043,571,2564,0.222698908
248398,11043,1993,2564,0.777301092
248423,22009,253,11010,0.02297911
248428,22010,209,1609,0.129894344
248429,22010,666,1609,0.41392169
248439,13049,21,2119,0.009910335
248440,13049,75,2119,0.035394054
248451,13046,26,14294,0.001818945
248452,13046,17,14294,0.00118931
248453,13046,762,14294,0.053309081
248454,13046,61,14294,0.004267525
248479,30167,1256,5166,0.243128146
248483,30034,248,22268,0.011137058
249295,18004,204,45645,0.004469274
249296,18004,4,45645,8.76328E-05
249300,18013,4,3753,0.001065814
249301,18013,19,3753,0.005062617
249348,32028,8,1147,0.006974717
249383,14073,34,52053,0.00065318
249384,14073,0,52053,0
249385,14073,17,52053,0.00032659
249447,11033,572,59259,0.009652542
249482,22009,707,11010,0.064214351
249483,22009,965,11010,0.087647593
249510,24037,64,28007,0.002285143
249519,30055,1016,2646,0.383975813
249520,30055,71,2646,0.026832955
249538,30167,50,5166,0.009678668
249541,30034,67,22268,0.003008802
249542,30034,728,22268,0.032692653
250345,18004,1170,45645,0.025632599
250354,18004,1985,45645,0.043487786
250355,18004,633,45645,0.013867894
250414,32033,142,2132,0.066604128
250427,14060,365,3520,0.103693182
250428,14060,28,3520,0.007954545
250442,14073,222,52053,0.004264884
250443,14073,0,52053,0
250444,14073,12,52053,0.000230534
250507,11033,0,59259,0
250533,11006,0,389,0
250565,24037,446,28007,0.01592459
250566,24037,0,28007,0
250576,30056,1502,1502,1
250578,30055,5,2646,0.001889645
250579,30055,0,2646,0
250592,30078,282,3975,0.070943396
250600,30034,0,22268,0
250601,30034,97,22268,0.004356027
250602,30034,20,22268,0.00089815
251404,18004,304,45645,0.006660094
251413,18004,2,45645,4.38164E-05
251564,11033,7,59259,0.000118126
251565,11033,6006,59259,0.101351693
251566,11033,354,59259,0.005973776
251580,11045,12,1569,0.007648184
251592,11006,0,389,0
251623,24037,894,28007,0.031920591
251624,24037,396,28007,0.014139322
251625,24037,0,28007,0
251638,30129,32,10758,0.002974531
251650,30078,1,3975,0.000251572
251651,30078,846,3975,0.212830189
252503,18019,39,534,0.073033708
252573,14053,120,105527,0.00113715
252574,14053,13,105527,0.000123191
252623,11033,0,59259,0
252624,11033,193,59259,0.003256889
252639,11045,978,1569,0.62332696
252697,30129,103,10758,0.00957427
252698,30129,3,10758,0.000278862
252717,30153,0,1548,0
252729,30151,511,5086,0.100471884
253542,18014,587,4482,0.130968318
253602,32034,5,16562,0.000301896
253603,32034,0,16562,0
253632,14053,127,105527,0.001203483
253633,14053,1,105527,9.47625E-06
253634,14053,168,105527,0.00159201
253635,14053,1004,105527,0.009514153
253636,14053,0,105527,0
253740,24057,124,7406,0.016743181
253741,24057,229,7406,0.030920875
253742,24057,3385,7406,0.457061842
253771,30063,162,2320,0.069827586
253772,30063,14,2320,0.006034483
253776,30153,528,1548,0.341085271
253788,30151,343,5086,0.067440031
254661,32034,1466,16562,0.08851588
254662,32034,8,16562,0.000483033
254666,32002,10,1526,0.00655308
254667,32002,311,1526,0.203800786
254692,14053,2151,105527,0.020383409
254693,14053,847,105527,0.008026382
254694,14053,1320,105527,0.012508647
254799,24057,406,7406,0.054820416
254800,24057,19,7406,0.002565487
254819,30155,29,30587,0.000948115
254820,30155,1065,30587,0.034818714
254821,30155,18,30587,0.000588485
254832,30035,327,5005,0.065334665
254833,30154,29,1233,0.02351987
254834,30154,543,1233,0.440389294
254839,30013,6,20073,0.000298909
255711,32023,1219,6035,0.201988401
255725,32002,17,1526,0.011140236
255726,32002,546,1526,0.357798165
255729,14091,130,26326,0.004938084
255730,14091,667,26326,0.02533617
255852,24054,724,6576,0.110097324
