GRIDCODE,CVENTMUN,LONG_CARRETERA TOTAL x MUNICIPIO x NO. DE CARRILES (m),LONG_CARR_x_CELDA x CARRILES
246250,11014,305742.4107,8354.090581
246251,11014,305742.4107,7571.887412
246252,11014,305742.4107,4093.437444
246253,11014,305742.4107,6177.405293
246254,11014,305742.4107,6154.270454
246255,11014,305742.4107,3580.421159
246256,11014,305742.4107,4076.236203
246257,11014,305742.4107,6792.479949
246263,11014,305742.4107,101.398927
246264,11014,305742.4107,562.8404089
246268,11033,450667.0401,12745.9103
246269,11033,450667.0401,2744.446923
246270,11033,450667.0401,2868.516921
246271,11033,450667.0401,776.0172267
246276,11013,54059.1501,3321.253067
246277,11013,54059.1501,220.2494241
246280,11043,175310.536,959.425317
246281,11043,175310.536,8395.90609
246282,11040,55615.76224,47.72222584
246283,11040,55615.76224,116.0221471
246284,11034,47794.12447,4449.28828
246285,11034,47794.12447,1805.643865
246286,11034,47794.12447,2005.74548
246292,22013,227589.5095,5446.508667
246293,22013,227589.5095,6928.854114
246295,22013,227589.5095,734.6300645
246296,22013,227589.5095,6032.291498
246298,22002,168990.2151,7001.422153
246300,22002,168990.2151,242.1858685
246301,22002,168990.2151,2439.311006
246321,13018,128125.191,2465.917092
246322,13018,128125.191,3100.265805
246323,13018,128125.191,3435.683062
246324,13018,128125.191,5.8800312
246325,13018,128125.191,3420.234581
246326,13062,132229.1586,510.6342206
246327,13018,128125.191,1354.715183
246328,13062,132229.1586,2685.640013
246332,13073,148479.7753,2981.513553
246333,13073,148479.7753,6039.011537
246336,13028,104151.1378,2948.504876
246337,13032,21980.67191,1106.604425
246338,13032,21980.67191,771.9433305
246339,13028,104151.1378,4267.165069
246340,13028,104151.1378,6351.669886
246341,13028,104151.1378,1226.826087
246342,13028,104151.1378,95.55543819
246346,13025,130638.2873,5594.335777
246347,13025,130638.2873,5538.214483
246349,13025,130638.2873,1646.40989
246350,30058,301727.5105,3545.773287
246351,30058,301727.5105,2458.907765
246353,30058,301727.5105,5026.199018
246354,30058,301727.5105,6542.604111
246355,30058,301727.5105,2102.10045
246356,30058,301727.5105,6907.731726
246357,30058,301727.5105,2849.68127
246358,30058,301727.5105,3305.414131
246364,30167,69790.17219,5909.51687
246365,30160,376425.2212,1303.349989
246375,30189,256204.2259,7240.528682
247168,18004,271877.6844,5430.6736
247169,18004,271877.6844,1095.130462
247178,18004,271877.6844,9361.188396
247179,18004,271877.6844,220.8791225
247187,18002,78233.91394,1434.792833
247190,18002,78233.91394,2745.496722
247191,18007,96138.76866,15219.85243
247192,18007,96138.76866,818.6745608
247227,32011,39881.71017,7031.968895
247228,32011,39881.71017,2225.356608
247229,32028,54122.40755,6793.714496
247230,32028,54122.40755,4158.188435
247237,32033,89772.36643,6443.926872
247247,14118,118223.1719,2024.989755
247253,14060,56927.14741,1301.387822
247254,14117,59817.61542,6795.903107
247261,14046,176535.693,4422.0358
247262,14046,176535.693,3485.842512
247264,14073,262773.9992,8315.597571
247265,14073,262773.9992,14040.38874
247266,14073,262773.9992,2529.01717
247268,14073,262773.9992,6232.704944
247273,14109,203855.286,213.6581626
247274,14109,203855.286,4254.958608
247275,14109,203855.286,3270.422541
247276,14109,203855.286,2998.089959
247278,14109,203855.286,6647.15986
247281,14109,203855.286,14934.70716
247282,14109,203855.286,2251.112514
247286,11020,462592.2834,7338.993851
247289,11020,462592.2834,6504.458472
247299,11030,465867.957,1190.251826
247300,11030,465867.957,2399.374426
247311,11014,305742.4107,2288.922932
247313,11014,305742.4107,5888.700593
247314,11014,305742.4107,2019.104235
247316,11014,305742.4107,6129.54725
247326,11033,450667.0401,10402.88425
247327,11033,450667.0401,1800.125781
247329,11033,450667.0401,6279.604834
247336,11013,54059.1501,6644.503594
247339,11043,175310.536,7173.744273
247341,11034,47794.12447,2690.866278
247342,11034,47794.12447,7866.445305
247343,11034,47794.12447,2145.751824
247352,11006,128422.0089,11388.08565
247353,11006,128422.0089,278.9867226
247354,22013,227589.5095,6496.397504
247357,22002,168990.2151,1355.937971
247360,22002,168990.2151,6503.201868
247361,22002,168990.2151,8982.734214
247365,22009,166353.4828,531.5139468
247366,22009,166353.4828,6374.329791
247367,22009,166353.4828,6459.62174
247368,22009,166353.4828,4502.001074
247369,22009,166353.4828,354.4579361
247381,13018,128125.191,4089.562127
247382,13018,128125.191,5147.916068
247383,13018,128125.191,104.4685001
247384,13018,128125.191,3834.174911
247385,13018,128125.191,6248.884451
247386,13018,128125.191,1620.280712
247392,13046,100443.125,1650.076606
247394,13046,100443.125,1122.795136
247395,13046,100443.125,1297.99332
247396,13046,100443.125,2775.52926
247397,13032,21980.67191,2037.462551
247398,13028,104151.1378,539.8902016
247400,13028,104151.1378,5365.105486
247401,13028,104151.1378,1097.138537
247406,13025,130638.2873,1121.637716
247407,30055,105037.8791,2759.331036
247408,30155,274415.4298,7167.83404
247409,30155,274415.4298,3640.466041
247413,30058,301727.5105,8948.800122
247417,30058,301727.5105,1148.858263
247420,30167,69790.17219,1127.005849
247421,30167,69790.17219,3234.701462
247422,30167,69790.17219,6859.079765
247423,30167,69790.17219,868.7469565
247424,30034,38882.44262,2690.740941
247430,30151,136858.7623,6074.358592
247431,30151,136858.7623,159.9736071
247432,30189,256204.2259,490.2837397
247433,30189,256204.2259,4522.404645
247434,30189,256204.2259,1909.369951
248228,18004,271877.6844,4256.650728
248229,18004,271877.6844,7085.109098
248237,18004,271877.6844,6083.32592
248241,18013,90680.43118,2411.555046
248242,18013,90680.43118,6351.175108
248243,18013,90680.43118,6270.9021
248244,18013,90680.43118,10131.80203
248245,18014,314470.9117,1107.994441
248246,18014,314470.9117,278.1778813
248247,18014,314470.9117,11047.53521
248248,18007,96138.76866,3119.542158
248249,18007,96138.76866,490.8555481
248286,32011,39881.71017,7129.385625
248289,32028,54122.40755,6674.064052
248290,32028,54122.40755,480.0540406
248296,32033,89772.36643,7404.778283
248306,14118,118223.1719,8015.529511
248312,14060,56927.14741,398.7780356
248313,14060,56927.14741,2674.744154
248319,14046,176535.693,218.9184013
248320,14046,176535.693,6904.304919
248321,14046,176535.693,2702.386714
248322,14046,176535.693,6465.705707
248323,14073,262773.9992,7816.623838
248324,14073,262773.9992,3944.435542
248325,14073,262773.9992,15071.23836
248326,14073,262773.9992,1001.863608
248327,14073,262773.9992,6303.241745
248332,14109,203855.286,4644.322131
248337,14109,203855.286,7172.969081
248338,14109,203855.286,63.09561058
248339,14109,203855.286,13997.9218
248340,14109,203855.286,445.5731083
248344,14053,590199.2895,3370.313632
248345,11020,462592.2834,932.1457263
248347,11020,462592.2834,8096.240699
248348,11020,462592.2834,115.7046368
248356,11020,462592.2834,1560.333148
248359,11030,465867.957,3478.491074
248361,11030,465867.957,2794.020037
248371,11014,305742.4107,6478.540451
248372,11014,305742.4107,3412.567582
248375,11014,305742.4107,1283.704172
248376,11014,305742.4107,6739.032423
248377,11014,305742.4107,6395.886881
248378,11014,305742.4107,2171.403073
248385,11033,450667.0401,12245.93973
248388,11033,450667.0401,6207.770099
248395,11043,175310.536,6620.121619
248397,11043,175310.536,1950.672506
248398,11043,175310.536,5599.067342
248399,11043,175310.536,4526.830654
248400,11043,175310.536,1081.949363
248411,11006,128422.0089,1668.162855
248412,11006,128422.0089,13473.74111
248413,22013,227589.5095,1110.995567
248414,22013,227589.5095,11019.35581
248420,22002,168990.2151,12376.31268
248421,22002,168990.2151,1044.933014
248422,22009,166353.4828,2896.385826
248424,22009,166353.4828,7533.187823
248428,22010,90458.74789,211.020129
248429,22010,90458.74789,1470.666633
248430,22010,90458.74789,2530.583562
248439,13049,61964.30062,946.5538993
248440,13018,128125.191,4085.342827
248441,13049,61964.30062,177.1182447
248442,13018,128125.191,838.9923277
248443,13018,128125.191,7217.307897
248444,13018,128125.191,2511.451238
248450,24037,145594.6077,3996.800819
248451,24037,145594.6077,1130.163285
248452,24029,67845.86646,53.28208742
248453,13046,100443.125,2582.836325
248454,13046,100443.125,4208.038073
248455,13032,21980.67191,2192.900007
248456,13032,21980.67191,2318.693791
248459,13028,104151.1378,134.3575433
248460,30055,105037.8791,5220.238652
248461,30055,105037.8791,1855.082
248465,30055,105037.8791,5295.060369
248466,30055,105037.8791,2724.996172
248467,30155,274415.4298,473.8350374
248468,30155,274415.4298,6998.802855
248469,30155,274415.4298,2136.815139
248471,30058,301727.5105,296.6278652
248472,30058,301727.5105,1066.013533
248473,30078,55631.37235,1210.114716
248474,30078,55631.37235,5692.306468
248475,30058,301727.5105,3733.280341
248476,30058,301727.5105,2958.92264
248477,30167,69790.17219,1982.62085
248478,30167,69790.17219,6205.779247
248479,30167,69790.17219,5599.90228
248480,30167,69790.17219,893.8762054
248482,30034,38882.44262,5973.221713
248483,30034,38882.44262,436.0681573
248484,30034,38882.44262,1153.699395
248485,30160,376425.2212,6294.744405
248486,30160,376425.2212,6805.561865
248487,30160,376425.2212,597.0743769
248488,30151,136858.7623,7419.216359
248489,30151,136858.7623,1315.781509
248492,30189,256204.2259,737.763418
249286,18004,271877.6844,5445.082512
249287,18004,271877.6844,1684.27565
249288,18004,271877.6844,12.50298415
249289,18004,271877.6844,6542.89851
249290,18004,271877.6844,6658.63519
249291,18004,271877.6844,6881.85886
249292,18004,271877.6844,7652.422555
249293,18004,271877.6844,10587.91746
249294,18004,271877.6844,8571.417863
249295,18004,271877.6844,4363.75631
249296,18004,271877.6844,1874.17517
249298,18013,90680.43118,6352.287716
249299,18013,90680.43118,7986.872139
249300,18013,90680.43118,3934.317929
249304,18014,314470.9117,7451.992723
249305,18014,314470.9117,951.0302073
249306,18014,314470.9117,13676.8087
249340,32047,117762.3295,2286.728426
249345,32011,39881.71017,6138.191707
249349,32028,54122.40755,4045.008545
249355,32033,89772.36643,6755.117922
249365,14118,118223.1719,1439.375969
249366,14060,56927.14741,6140.284451
249367,14060,56927.14741,6770.396865
249368,14060,56927.14741,21.65108528
249371,14060,56927.14741,3515.186265
249377,14046,176535.693,3649.460137
249378,14046,176535.693,5640.34258
249383,14073,262773.9992,4420.917551
249384,14073,262773.9992,3361.192742
249385,14073,262773.9992,6760.758616
249386,14073,262773.9992,3622.540871
249387,14073,262773.9992,2570.933842
249391,14109,203855.286,6619.119775
249397,14109,203855.286,6331.113588
249398,14109,203855.286,4328.908955
249402,14053,590199.2895,3091.170652
249403,14053,590199.2895,3440.060846
249406,11020,462592.2834,8807.967173
249415,11030,465867.957,2491.311923
249418,11030,465867.957,1443.618957
249419,11030,465867.957,2090.144056
249420,11030,465867.957,4394.594768
249426,11014,305742.4107,2864.006226
249427,11014,305742.4107,6206.411918
249428,11014,305742.4107,6218.481198
249429,11014,305742.4107,6231.870082
249430,11014,305742.4107,808.369615
249434,11014,305742.4107,3624.261232
249437,11014,305742.4107,4138.272347
249438,11014,305742.4107,6411.552786
249439,11014,305742.4107,5891.004198
249444,11033,450667.0401,12242.88561
249447,11033,450667.0401,1562.71525
249453,11043,175310.536,6351.749096
249454,11043,175310.536,4261.021869
249455,11043,175310.536,6929.526898
249456,11043,175310.536,5283.802939
249458,11043,175310.536,6299.389379
249471,11006,128422.0089,8263.387461
249473,22013,227589.5095,4125.070244
249479,22002,168990.2151,7405.988723
249480,22002,168990.2151,2176.192736
249481,22002,168990.2151,1931.914949
249482,22009,166353.4828,4736.120565
249483,22009,166353.4828,3546.406134
249489,22010,90458.74789,7814.917853
249498,13049,61964.30062,170.4357089
249499,13049,61964.30062,7628.664219
249500,13049,61964.30062,12171.53302
249502,24037,145594.6077,6267.183839
249503,24037,145594.6077,3836.49137
249508,24037,145594.6077,4958.024217
249509,24037,145594.6077,391.5681157
249510,24037,145594.6077,4301.410152
249511,24037,145594.6077,4958.494798
249513,13046,100443.125,6464.044277
249517,13028,104151.1378,511.2378888
249518,13028,104151.1378,709.6281
249519,30055,105037.8791,1614.634432
249520,30055,105037.8791,3596.049602
249521,30055,105037.8791,7243.650363
249522,30129,25403.3716,875.8322143
249523,30129,25403.3716,1993.371059
249524,30055,105037.8791,5970.453533
249528,30155,274415.4298,6921.941237
249529,30155,274415.4298,2379.913279
249530,30155,274415.4298,7313.946824
249531,30155,274415.4298,6055.384739
249532,30078,55631.37235,2696.257737
249533,30078,55631.37235,3298.097171
249538,30167,69790.17219,1991.53434
249539,30034,38882.44262,244.2597521
249540,30034,38882.44262,4205.470072
249541,30034,38882.44262,63.41293468
249542,30034,38882.44262,5123.045734
249543,30034,38882.44262,1435.004418
249546,30151,136858.7623,2207.228295
249547,30151,136858.7623,1884.464018
249551,30151,136858.7623,6039.412884
250345,18004,271877.6844,6312.169051
250351,18004,271877.6844,3479.31921
250353,18004,271877.6844,1868.635354
250354,18004,271877.6844,131.754062
250355,18004,271877.6844,2774.557294
250356,18004,271877.6844,6315.483006
250357,18013,90680.43118,109.3922753
250363,18014,314470.9117,6576.202143
250364,18014,314470.9117,17039.64336
250399,32047,117762.3295,6068.965422
250403,32011,39881.71017,3043.954255
250404,32011,39881.71017,4468.292855
250408,32028,54122.40755,350.045635
250409,32028,54122.40755,4940.801658
250410,32028,54122.40755,2073.843279
250411,32028,54122.40755,935.9126743
250412,32033,89772.36643,2163.062458
250414,32033,89772.36643,6673.501425
250424,32034,126770.0745,239.0297257
250426,14060,56927.14741,2791.679656
250427,14060,56927.14741,5004.662484
250428,14060,56927.14741,2462.045115
250429,14060,56927.14741,3871.116384
250430,14060,56927.14741,1462.643731
250436,14046,176535.693,8661.197753
250437,14046,176535.693,6631.12613
250443,14073,262773.9992,3744.35924
250444,14073,262773.9992,6115.100382
250445,14073,262773.9992,5256.191568
250446,14073,262773.9992,1560.95069
250450,14053,590199.2895,2782.832223
250454,14053,590199.2895,2361.992969
250455,14053,590199.2895,13699.22291
250456,14053,590199.2895,6252.603158
250460,14053,590199.2895,5353.948991
250461,14053,590199.2895,5879.494499
250465,11020,462592.2834,314.6935898
250466,11020,462592.2834,8056.326227
250473,11030,465867.957,2738.677481
250474,11030,465867.957,642.2111148
250477,11030,465867.957,1883.986837
250478,11030,465867.957,1415.941223
250479,11030,465867.957,368.6517499
250485,11030,465867.957,3825.815251
250487,11014,305742.4107,205.2325764
250493,11014,305742.4107,6070.237887
250498,11014,305742.4107,660.9975009
250499,11033,450667.0401,622.8380893
250500,11033,450667.0401,6567.187439
250501,11033,450667.0401,166.119282
250503,11033,450667.0401,12235.49478
250506,11033,450667.0401,6907.581565
250510,11043,175310.536,1648.799397
250511,11043,175310.536,1800.809939
250512,11043,175310.536,406.479522
250513,11043,175310.536,2511.237067
250514,11043,175310.536,715.5308868
250517,11043,175310.536,7082.289816
250518,11043,175310.536,9422.663952
250530,11006,128422.0089,6535.319362
250531,11006,128422.0089,738.0122953
250532,11006,128422.0089,4673.438409
250533,11006,128422.0089,259.0010756
250537,22002,168990.2151,5805.982415
250538,22002,168990.2151,3588.516554
250541,22009,166353.4828,6668.137183
250548,22010,90458.74789,3445.500137
250549,22010,90458.74789,4337.730529
250551,22010,90458.74789,1899.514316
250558,13049,61964.30062,6449.892989
250559,13049,61964.30062,8311.331327
250561,24037,145594.6077,2061.291047
250562,24037,145594.6077,1545.705383
250563,24037,145594.6077,712.9967908
250565,24037,145594.6077,321.2158094
250566,24037,145594.6077,2551.477154
250567,24037,145594.6077,2518.162393
250568,24037,145594.6077,7068.803428
250572,13046,100443.125,3739.652368
250573,13046,100443.125,3765.394668
250576,30056,51722.83539,2709.939125
250577,30055,105037.8791,1020.866084
250578,30055,105037.8791,1290.67547
250579,30129,25403.3716,426.0631947
250587,30155,274415.4298,5649.009751
250588,30155,274415.4298,2404.049188
250592,30078,55631.37235,3522.08639
250601,30034,38882.44262,2880.145166
250602,30153,69705.48192,6433.582494
250603,30153,69705.48192,632.1562874
250604,30151,136858.7623,6950.746587
250605,30151,136858.7623,4071.013072
250606,30151,136858.7623,5190.951563
250607,30151,136858.7623,6287.44266
250608,30151,136858.7623,2560.858073
250609,30151,136858.7623,2398.594974
250610,30151,136858.7623,6476.938885
251404,18004,271877.6844,6921.548817
